-1.4582895142302057, -1.3175221729656705, 0.9727220661449829, -2.6049770941375643, -2.107794473954475, 1.9153671651948727, 0.06914308030791538
-1.4584804305262953, -1.317543322613485, 0.97278445332425, -2.604723025067009, -2.1079395477072618, 1.9155761153734918, 0.06932982672869503
-1.4587503887469655, -1.3175530549088421, 0.9728908474803486, -2.6043955127663523, -2.1080998465682113, 1.915775926346761, 0.06951666881394214
-1.4590226782938895, -1.3175542848398694, 0.9729904971993832, -2.604091910325705, -2.108253199200866, 1.915978053895266, 0.06970338493669104
-1.4592950315757474, -1.3175439661222423, 0.9730776876684804, -2.6038197546710764, -2.1083997122778877, 1.9161847142739177, 0.06988949322423554
-1.4595747992334704, -1.3175366552138117, 0.9731682332049161, -2.6035844031208004, -2.1085128604052175, 1.916327939374904, 0.07008327937005632
-1.4598993427175024, -1.3176947903704042, 0.9733079783013361, -2.6034884566916974, -2.108511757083636, 1.9162657536450993, 0.07030064841231987
-1.4602427499442623, -1.317915154287932, 0.9734668609920538, -2.603437649127292, -2.1085086427511275, 1.916206319240482, 0.07051361483845042
-1.4605828320338965, -1.318126533547482, 0.9736320749056286, -2.603381213022831, -2.1085090150214896, 1.9161529231698324, 0.07072594586796388
-1.4609158286474173, -1.3183245978564662, 0.973795136610704, -2.6033121142348454, -2.108511748594557, 1.9161010627783774, 0.07093872510387467
-1.4611282093354472, -1.3184343452610694, 0.973962463843181, -2.6033155266096193, -2.1086083621798473, 1.9157466403828245, 0.07081725378853765
-1.4607094576903883, -1.3181333041295957, 0.9740272752344614, -2.603680716736579, -2.108848300128992, 1.9149374553737886, 0.07014807780649779
-1.4601540845454162, -1.3177209225434243, 0.9740219073023795, -2.6041234031458496, -2.109060788973384, 1.9141743682476893, 0.06948750145573168
-1.4596555652928318, -1.3173188043049242, 0.9740226194998849, -2.604555811781398, -2.1092753777679363, 1.913411486264124, 0.06882742150990051
-1.4592096935374537, -1.3169413247031025, 0.974038368668289, -2.604974280604469, -2.1094937914723335, 1.9126435420797634, 0.06816638776014816
-1.4588913781149042, -1.3165917952631894, 0.9742005495763166, -2.6054902541507614, -2.110093659446866, 1.911062110180339, 0.0678342254633133
-1.4591177458787232, -1.316447796285014, 0.9745935207694645, -2.606242189453856, -2.111140823627693, 1.9084975419773613, 0.0678202458562005
-1.459568472730279, -1.3162746564542251, 0.9750000732402508, -2.607143222725857, -2.1121580217545315, 1.9059672743490879, 0.06779143613228378
-1.4600689686710275, -1.3160047544212574, 0.9753794407360603, -2.6081303117735706, -2.1131569410020994, 1.9034761116740917, 0.06775622545152338
-1.4605621398247166, -1.3156836123149667, 0.9757366372642124, -2.6091394470612626, -2.114150222382616, 1.9010033050080573, 0.06771886458275134
-1.4612771066679517, -1.315713627228682, 0.9760244370074513, -2.6097977672484065, -2.1137226970602248, 1.9000172963130009, 0.06786841418369516
-1.4624241408018133, -1.3165601804161735, 0.9765387188293033, -2.609845028604794, -2.1121630478912543, 1.9000990455340148, 0.06817104520803863
-1.4634262739790724, -1.3176888941487217, 0.9772093838785034, -2.609657841218743, -2.110695453001405, 1.9001072325355253, 0.06847768495815387
-1.4642324651017624, -1.3188893401583979, 0.9779072752593558, -2.609353517522562, -2.109258325220492, 1.900080613530184, 0.06879503182916125
-1.4649499111378415, -1.3200839080706057, 0.978587656216872, -2.6090149571881502, -2.1078266584411782, 1.9000357724912718, 0.06911994920969722
-1.4661101434709654, -1.3210366749371047, 0.9796778795518906, -2.6082533009411355, -2.1054781628841095, 1.899570950732885, 0.06861954031984752
-1.4682425163070132, -1.321579821903729, 0.9815418801367892, -2.606756617958065, -2.102750053427684, 1.8989805899671168, 0.06773180157700764
-1.4705694286198696, -1.3219968024122721, 0.9835577510093234, -2.605342301808605, -2.1000504060653276, 1.8985114251077206, 0.0668340780742831
