0.359546, 0.0412126, 0.35433
0.359402, 0.0413248, 0.354621
0.359301, 0.0413911, 0.354836
0.35922, 0.0413299, 0.354932
0.359189, 0.0412663, 0.354956
0.359225, 0.0412636, 0.354997
0.359369, 0.0413192, 0.355025
0.35961, 0.0413843, 0.355023
0.359935, 0.041437, 0.354939
0.360267, 0.0414633, 0.35477
0.360664, 0.0415265, 0.354552
0.361183, 0.0417331, 0.354317
0.361832, 0.0420977, 0.354082
0.362758, 0.042584, 0.353958
0.364327, 0.0431656, 0.354244
0.365934, 0.0439676, 0.3547
0.368091, 0.0450339, 0.35491
0.371104, 0.0461274, 0.356295
0.374725, 0.0473836, 0.357344
0.3781, 0.0485728, 0.359004
0.382941, 0.0505164, 0.360095
0.386472, 0.0521206, 0.362421
0.388978, 0.0538896, 0.365794
0.391084, 0.0556914, 0.368439
0.394278, 0.0584658, 0.371803
0.397555, 0.0615481, 0.375162
0.401294, 0.0651011, 0.378555
0.404986, 0.0688994, 0.381631
0.408526, 0.0727042, 0.384166
0.412143, 0.0767371, 0.386212
0.415567, 0.0807107, 0.387615
0.419413, 0.0843556, 0.388476
0.422919, 0.0889186, 0.389278
0.426568, 0.0926293, 0.389253
0.429986, 0.096134, 0.38867
0.433122, 0.0995006, 0.387509
0.436277, 0.102044, 0.385662
0.448772, 0.119195, 0.37364
0.449628, 0.121103, 0.371077
0.450343, 0.122806, 0.368409
0.450881, 0.124485, 0.365857
0.451121, 0.125997, 0.363472
0.450996, 0.127456, 0.361278
0.450562, 0.128805, 0.359233
0.449964, 0.129919, 0.357383
0.449349, 0.130725, 0.355676
0.448618, 0.131335, 0.354012
0.447787, 0.131574, 0.35235
0.447128, 0.130607, 0.350355
0.446019, 0.129379, 0.348344
0.445169, 0.129479, 0.346988
0.444412, 0.129637, 0.345773
0.4437, 0.129591, 0.344546
0.443087, 0.129301, 0.343328
0.442733, 0.128904, 0.342111
0.442545, 0.128445, 0.340894
0.4425, 0.12785, 0.339663
0.44251, 0.127205, 0.338376
0.442409, 0.126529, 0.336998
0.442149, 0.125836, 0.3356
0.441577, 0.125275, 0.334248
0.440852, 0.124683, 0.332907
0.440054, 0.124037, 0.331587
0.439416, 0.123589, 0.330442
0.439124, 0.12353, 0.329792
0.439113, 0.123607, 0.329546
0.439017, 0.123696, 0.329424
0.438785, 0.123722, 0.329321
0.438556, 0.123778, 0.329247
0.438392, 0.123714, 0.329216
0.438376, 0.123661, 0.329135
0.438418, 0.123622, 0.328989
0.438455, 0.123533, 0.328817
0.438449, 0.123447, 0.328655
0.438433, 0.123417, 0.32852
0.438426, 0.123395, 0.328381
0.43845, 0.123388, 0.328205
0.438468, 0.123282, 0.32804
0.43847, 0.123135, 0.327972
0.438435, 0.122922, 0.327969
0.438881, 0.122851, 0.328163
