Qx, Qy, Qz, Qw, x, y, z, q7
-0.648073,-0.720539,-0.181952,0.166485,0.354019,0.162656,0.34635,-0.342395
-0.662305,-0.708758,-0.174296,0.169221,0.35511,0.140491,0.342633,-0.34767
-0.66167,-0.711731,-0.165519,0.168035,0.354864,0.129355,0.336433,-0.374017
-0.662249,-0.713551,-0.16107,0.162257,0.355644,0.125302,0.330288,-0.378679
-0.65846,-0.721043,-0.15554,0.149446,0.355731,0.123859,0.326327,-0.390812
-0.659595,-0.721895,-0.151556,0.144335,0.354856,0.1243,0.324935,-0.383491
-0.651522,-0.73024,-0.148671,0.14201,0.353085,0.12456,0.323101,-0.412308
-0.647105,-0.737034,-0.14343,0.132153,0.351908,0.123456,0.32027,-0.425936
-0.64864,-0.734703,-0.145395,0.135418,0.351531,0.123058,0.319268,-0.424193
-0.651444,-0.73243,-0.144617,0.135107,0.35162,0.121991,0.318962,-0.416789
-0.652435,-0.731921,-0.144055,0.133677,0.351774,0.121443,0.318498,-0.414029
-0.648197,-0.733606,-0.159473,0.1274,0.352237,0.125522,0.326291,-0.420678
-0.653417,-0.720721,-0.180914,0.14449,0.35289,0.143234,0.342823,-0.357663
-0.637986,-0.725064,-0.209795,0.152451,0.358084,0.176192,0.360405,-0.319689
-0.610407,-0.744195,-0.225546,0.150685,0.362247,0.217493,0.372599,-0.303271
-0.594903,-0.750232,-0.240904,0.15877,0.36767,0.265088,0.379724,-0.247045
-0.580364,-0.760679,-0.246567,0.15411,0.372371,0.309457,0.379812,-0.210387
-0.569922,-0.76987,-0.246444,0.147495,0.377649,0.347036,0.372349,-0.197189
-0.568707,-0.776355,-0.23032,0.144217,0.379685,0.375026,0.357413,-0.181533
-0.569384,-0.781003,-0.218598,0.134353,0.378731,0.393238,0.342143,-0.165475
-0.566155,-0.788121,-0.212031,0.115661,0.37616,0.401641,0.330547,-0.16236
-0.568297,-0.789575,-0.207948,0.101821,0.374527,0.40532,0.322713,-0.150549
-0.574959,-0.787039,-0.203141,0.0934042,0.374723,0.406603,0.316432,-0.130185
-0.579057,-0.783942,-0.205163,0.089641,0.376412,0.408032,0.312432,-0.119017
-0.577967,-0.784872,-0.207005,0.0841435,0.379281,0.407329,0.309306,-0.128268
-0.580443,-0.782245,-0.209264,0.085955,0.382231,0.406977,0.307943,-0.131364
-0.58035,-0.782069,-0.207717,0.0917357,0.382829,0.406078,0.3086,-0.141048
-0.579189,-0.783504,-0.204243,0.094587,0.382385,0.39818,0.312771,-0.155664
-0.582501,-0.779787,-0.201629,0.109408,0.380677,0.379715,0.323723,-0.167028
-0.586423,-0.773985,-0.205641,0.121517,0.380845,0.35016,0.338398,-0.181099
-0.592026,-0.768536,-0.200879,0.136034,0.3819,0.310379,0.349217,-0.214974
-0.604532,-0.759757,-0.199417,0.132449,0.387423,0.265831,0.356023,-0.244672
-0.620878,-0.74826,-0.196585,0.126382,0.393985,0.22113,0.358276,-0.275946
-0.638026,-0.739153,-0.183349,0.113835,0.398865,0.179295,0.353751,-0.301325
-0.652877,-0.727235,-0.178728,0.113738,0.403055,0.147038,0.346465,-0.324993
-0.651585,-0.730442,-0.172365,0.110367,0.405588,0.124121,0.336422,-0.384433
-0.656509,-0.726561,-0.172796,0.106045,0.406947,0.112001,0.329349,-0.395449
-0.662242,-0.71977,-0.175694,0.111796,0.405398,0.109662,0.326732,-0.384779
-0.659504,-0.72227,-0.17755,0.10889,0.403945,0.111292,0.325028,-0.391075
-0.660463,-0.722073,-0.175596,0.107539,0.401952,0.113506,0.323736,-0.382702
-0.651884,-0.733023,-0.168352,0.0968569,0.400753,0.112935,0.32097,-0.411492
-0.650259,-0.733306,-0.170674,0.101473,0.399666,0.113612,0.320114,-0.420759
-0.650883,-0.732383,-0.171483,0.102762,0.398865,0.11302,0.319834,-0.420539
-0.654421,-0.728905,-0.172222,0.103776,0.398541,0.112132,0.31891,-0.410331
-0.665422,-0.716966,-0.180118,0.103587,0.39881,0.112944,0.321572,-0.368702
-0.658227,-0.713539,-0.213238,0.110135,0.401259,0.122359,0.336514,-0.382123
-0.648392,-0.715373,-0.226365,0.128793,0.399917,0.14546,0.352012,-0.359455
-0.63025,-0.723871,-0.241561,0.142984,0.39846,0.1823,0.366814,-0.322195
-0.60307,-0.743239,-0.249925,0.146426,0.397921,0.224133,0.378244,-0.308257
-0.588382,-0.751751,-0.25871,0.147467,0.401561,0.268195,0.385586,-0.26038
-0.577948,-0.760209,-0.258225,0.146212,0.409165,0.308887,0.384206,-0.232438
-0.575809,-0.761425,-0.261178,0.143045,0.419928,0.34486,0.377031,-0.206634
-0.574185,-0.76775,-0.251942,0.131899,0.429596,0.371619,0.362866,-0.203797
-0.579566,-0.771114,-0.233956,0.121454,0.435443,0.388356,0.346598,-0.192332
-0.587197,-0.771506,-0.216108,0.115218,0.437936,0.397742,0.331711,-0.176931
-0.592327,-0.77406,-0.196066,0.107411,0.439739,0.399937,0.31755,-0.176619
-0.604099,-0.765944,-0.185438,0.118352,0.438706,0.400468,0.309333,-0.159183
-0.603447,-0.768088,-0.178171,0.118941,0.436359,0.398075,0.304423,-0.170608
-0.605631,-0.762277,-0.18866,0.128654,0.435842,0.398282,0.305289,-0.171219
-0.600682,-0.765484,-0.19129,0.128931,0.435082,0.392844,0.309725,-0.189888
-0.603126,-0.758073,-0.200711,0.145874,0.433726,0.380037,0.322157,-0.191518
-0.594282,-0.762068,-0.212861,0.144125,0.434306,0.353822,0.337729,-0.231534
-0.605503,-0.747345,-0.22447,0.156384,0.436701,0.318175,0.353129,-0.232745
-0.609961,-0.743308,-0.229829,0.150396,0.441864,0.274153,0.362248,-0.277831
-0.629936,-0.72705,-0.231912,0.144208,0.44875,0.228001,0.365374,-0.289619
-0.655757,-0.706306,-0.225505,0.142345,0.454253,0.185971,0.362913,-0.284609
-0.666058,-0.700791,-0.217906,0.133324,0.455826,0.150155,0.35802,-0.32082
-0.676151,-0.69462,-0.207044,0.13212,0.452912,0.123191,0.350973,-0.34124
-0.68412,-0.69042,-0.193239,0.134011,0.449023,0.105228,0.340848,-0.354981
-0.689922,-0.685707,-0.186477,0.137988,0.44602,0.0959459,0.331469,-0.361955
-0.692063,-0.683409,-0.185494,0.139976,0.445187,0.0928359,0.324907,-0.372391
-0.688813,-0.689146,-0.181185,0.133366,0.44449,0.0917398,0.321391,-0.391834
-0.694451,-0.680593,-0.185868,0.141365,0.444271,0.0945125,0.320706,-0.374538
-0.694788,-0.679311,-0.187508,0.14369,0.443608,0.0966074,0.319715,-0.373577
-0.689329,-0.685535,-0.186081,0.142269,0.442355,0.0974309,0.318159,-0.394416
-0.687189,-0.68788,-0.187462,0.139464,0.441674,0.0982668,0.318692,-0.399718
-0.684257,-0.691237,-0.186749,0.138234,0.441134,0.0985507,0.318795,-0.409268
-0.686975,-0.688184,-0.189167,0.13669,0.441095,0.0987614,0.318674,-0.39764
-0.686586,-0.68792,-0.191904,0.136157,0.441125,0.0988711,0.318543,-0.399865
-0.687626,-0.685471,-0.197136,0.135787,0.442359,0.0992873,0.318593,-0.397608
-0.685193,-0.688497,-0.20105,0.126732,0.443445,0.0982223,0.319803,-0.406384
-0.685954,-0.684453,-0.214904,0.121684,0.445457,0.0982652,0.325189,-0.403366
-0.684582,-0.683579,-0.220459,0.124358,0.444751,0.0968575,0.332405,-0.412407
-0.685765,-0.680252,-0.228889,0.120806,0.444059,0.0937394,0.341955,-0.410549
-0.685673,-0.677871,-0.240095,0.112679,0.441998,0.087575,0.353099,-0.422407
-0.683156,-0.678937,-0.246103,0.108516,0.437287,0.0770286,0.362146,-0.460992
-0.682736,-0.680884,-0.246072,0.0985754,0.431354,0.0637678,0.366124,-0.494941
-0.692102,-0.677099,-0.234967,0.0855706,0.423239,0.0508219,0.363841,-0.482682
-0.699578,-0.675445,-0.220392,0.0761043,0.412061,0.0425298,0.358707,-0.459903
-0.702707,-0.677103,-0.204128,0.0778926,0.398693,0.0390568,0.352844,-0.444318
-0.701251,-0.680971,-0.194697,0.0813562,0.387146,0.0392132,0.348196,-0.441074
-0.697132,-0.687447,-0.18661,0.0812466,0.379096,0.0398897,0.344462,-0.450434
-0.693431,-0.692681,-0.180249,0.0828123,0.374272,0.0409028,0.341362,-0.462807
-0.690411,-0.695928,-0.178284,0.0850313,0.372068,0.0426373,0.339062,-0.473107
-0.69047,-0.69643,-0.175663,0.0858964,0.371561,0.0435564,0.337312,-0.473385
-0.690733,-0.696059,-0.175439,0.0872387,0.371525,0.0442974,0.33571,-0.4734
-0.690274,-0.697816,-0.17055,0.0865376,0.370978,0.0439583,0.333432,-0.476019
-0.688869,-0.69844,-0.173531,0.0867677,0.371669,0.0444247,0.332008,-0.483027
