Qx, Qy, Qz, Qw, x, y, z, q7
-0.658476,-0.566959,-0.462452,0.176367,0.506481,0.0566798,0.510286,-0.178183
-0.654984,-0.572518,-0.463485,0.168525,0.502786,0.0594517,0.512639,-0.177385
-0.649489,-0.580009,-0.464278,0.161863,0.498106,0.0628992,0.515205,-0.181178
-0.645477,-0.588133,-0.463725,0.149727,0.49353,0.0665624,0.517531,-0.180244
-0.641232,-0.595966,-0.463767,0.136258,0.489294,0.0704068,0.51966,-0.179324
-0.633388,-0.6055,-0.464464,0.128308,0.484434,0.074949,0.521664,-0.187593
-0.629546,-0.613115,-0.462385,0.118156,0.479633,0.079953,0.522934,-0.183094
-0.626989,-0.620277,-0.460222,0.101673,0.475576,0.0853095,0.523605,-0.173147
-0.622043,-0.627559,-0.459604,0.0894238,0.471453,0.091376,0.524148,-0.168209
-0.619456,-0.634595,-0.455386,0.0786545,0.466923,0.0981512,0.523981,-0.156107
-0.615763,-0.644669,-0.448938,0.0607656,0.462391,0.10553,0.523244,-0.145272
-0.61184,-0.653027,-0.444441,0.0409839,0.458657,0.11308,0.522724,-0.131853
-0.603411,-0.664097,-0.44068,0.0258996,0.454352,0.121487,0.522131,-0.12991
-0.598061,-0.673233,-0.434792,0.00598847,0.45034,0.129914,0.520967,-0.116769
0.592131,0.682143,0.428688,0.0169899,0.446882,0.13841,0.519853,-0.103307
0.581187,0.692105,0.426656,0.0342947,0.443369,0.147866,0.518546,-0.10139
0.56967,0.702679,0.423364,0.0498128,0.439343,0.157916,0.516806,-0.100425
0.559482,0.711126,0.420135,0.0690326,0.435736,0.168058,0.514813,-0.0912573
0.546511,0.720842,0.417821,0.084483,0.431538,0.178738,0.512272,-0.0894715
0.531949,0.73145,0.415285,0.0977182,0.427155,0.189694,0.509151,-0.0920678
0.51923,0.740618,0.411477,0.112126,0.423253,0.200462,0.505068,-0.0888727
0.506826,0.749918,0.407087,0.122603,0.419615,0.211066,0.500219,-0.0873499
0.495256,0.759118,0.401774,0.130536,0.416065,0.221126,0.494905,-0.0861283
0.484133,0.767582,0.39464,0.143848,0.412928,0.230729,0.489253,-0.0793622
0.473803,0.77532,0.387645,0.155311,0.409699,0.239297,0.483939,-0.075281
0.464685,0.783331,0.378993,0.163781,0.406304,0.247252,0.478289,-0.0709275
0.45481,0.790686,0.370756,0.174654,0.402828,0.254417,0.472991,-0.0668663
0.445399,0.796524,0.363749,0.186697,0.399765,0.260772,0.468189,-0.0617012
0.439789,0.801638,0.355135,0.194528,0.396891,0.26608,0.463337,-0.0541921
0.435697,0.80615,0.347308,0.199168,0.394302,0.270788,0.458753,-0.0465201
0.429416,0.810506,0.341608,0.204907,0.391897,0.275224,0.454796,-0.0427858
0.423255,0.815036,0.334951,0.210665,0.389923,0.279265,0.450718,-0.0419886
0.416273,0.820786,0.327387,0.214113,0.387957,0.282908,0.44667,-0.0475234
0.409251,0.824013,0.326845,0.216077,0.386034,0.287671,0.443662,-0.0473872
0.403181,0.827328,0.323795,0.219386,0.384156,0.291559,0.440658,-0.0487751
0.404743,0.82781,0.323196,0.215542,0.382707,0.295519,0.438029,-0.0363463
0.403395,0.829445,0.322445,0.21289,0.381812,0.299183,0.435952,-0.0320425
0.403316,0.829498,0.322836,0.212241,0.381182,0.302832,0.434581,-0.0231423
0.406257,0.829644,0.319597,0.210959,0.38083,0.305295,0.433098,-0.0138502
0.407784,0.83004,0.316765,0.210728,0.380506,0.307458,0.431799,-0.00694003
0.406999,0.830828,0.31533,0.211289,0.379922,0.309425,0.430838,-0.00340388
0.408389,0.830842,0.312989,0.212034,0.37924,0.310613,0.429678,0.00375603
0.411208,0.831557,0.30791,0.211216,0.378154,0.306814,0.426009,0.00749376
0.411361,0.831174,0.308224,0.211967,0.378674,0.304935,0.425695,0.00612344
0.413003,0.830934,0.306715,0.211903,0.379126,0.302718,0.425249,0.00519649
0.41379,0.831293,0.305809,0.210264,0.379488,0.300511,0.425343,0.00103426
0.413322,0.831296,0.306547,0.210096,0.379994,0.298742,0.426599,-0.0035048
0.413709,0.831788,0.306295,0.20774,0.38072,0.29663,0.428982,-0.0107803
0.415123,0.831574,0.3064,0.205612,0.382301,0.294382,0.432717,-0.0182531
0.416617,0.830835,0.30689,0.204845,0.384802,0.29201,0.437753,-0.0267311
0.419359,0.83025,0.306036,0.20289,0.387672,0.289248,0.44351,-0.0365256
0.422138,0.829577,0.304693,0.201901,0.390585,0.286327,0.44986,-0.0462844
0.424375,0.828285,0.306213,0.200206,0.39342,0.284096,0.45667,-0.0537792
0.426538,0.826912,0.308248,0.198155,0.396463,0.282037,0.463533,-0.0607278
0.4286,0.825103,0.311355,0.196381,0.399649,0.280081,0.470569,-0.0661979
0.431983,0.824327,0.313228,0.189112,0.402803,0.277943,0.477392,-0.0735917
0.43539,0.822873,0.314224,0.185952,0.406219,0.275524,0.484209,-0.0792336
0.439337,0.820918,0.315331,0.183419,0.409914,0.272928,0.491046,-0.0836755
0.443098,0.820833,0.3171,0.1713,0.413635,0.270466,0.497623,-0.0938976
0.448649,0.819198,0.319333,0.160173,0.417954,0.267727,0.504196,-0.0998794
0.457253,0.814855,0.321801,0.15289,0.423308,0.264352,0.510983,-0.0983625
0.464456,0.811956,0.325361,0.138376,0.428991,0.26102,0.517514,-0.104497
0.472796,0.808569,0.328653,0.121108,0.434948,0.25745,0.523612,-0.109616
0.48294,0.80192,0.332933,0.113355,0.442526,0.253436,0.529645,-0.106298
0.492267,0.795762,0.337411,0.102903,0.450568,0.249562,0.535357,-0.106863
0.502339,0.790833,0.340706,0.0784771,0.458303,0.245625,0.540068,-0.11259
0.515378,0.782113,0.344822,0.0614953,0.46694,0.241197,0.544673,-0.106711
0.525255,0.774375,0.349438,0.0484142,0.476258,0.236738,0.548957,-0.107334
0.534336,0.768003,0.351945,0.0281172,0.48489,0.232007,0.552255,-0.112502
0.545556,0.760482,0.352075,0.00885792,0.493354,0.227108,0.554744,-0.111699
-0.556439,-0.752242,-0.352806,0.00607828,0.501439,0.223157,0.556458,-0.108829
-0.565496,-0.745228,-0.352608,0.0227357,0.510232,0.217815,0.558069,-0.110782
-0.57492,-0.737159,-0.352262,0.0444361,0.519259,0.212205,0.558613,-0.112917
-0.588779,-0.726681,-0.348393,0.0624129,0.528509,0.205696,0.558384,-0.104418
-0.599666,-0.717331,-0.345449,0.0806328,0.537685,0.199229,0.557831,-0.102731
-0.610579,-0.706889,-0.341712,0.103608,0.546454,0.192706,0.556578,-0.100966
-0.622796,-0.695723,-0.335917,0.123503,0.554989,0.185855,0.55448,-0.0950443
-0.633024,-0.685597,-0.329588,0.143561,0.564062,0.177656,0.551635,-0.0947934
-0.642873,-0.674591,-0.324128,0.163042,0.572179,0.170445,0.548186,-0.0945422
-0.65373,-0.662791,-0.318513,0.178594,0.580328,0.162991,0.54414,-0.0910123
-0.664321,-0.651308,-0.310807,0.194615,0.587629,0.155607,0.539029,-0.0873854
-0.673164,-0.640101,-0.304172,0.211188,0.594041,0.148792,0.533521,-0.0859737
-0.681972,-0.627114,-0.298724,0.228926,0.6003,0.142445,0.527593,-0.0827548
-0.69172,-0.614004,-0.292062,0.243356,0.606346,0.135989,0.520935,-0.076922
-0.700058,-0.603647,-0.28531,0.253234,0.612279,0.129869,0.513744,-0.0758968
-0.707966,-0.592656,-0.280013,0.262938,0.618553,0.123802,0.506225,-0.0765747
-0.717353,-0.580794,-0.273454,0.27075,0.624438,0.117818,0.498303,-0.0720805
-0.725708,-0.569959,-0.266067,0.278753,0.629585,0.112259,0.489976,-0.0694527
-0.733323,-0.559665,-0.259452,0.285826,0.63422,0.107217,0.481684,-0.0675138
-0.741129,-0.549526,-0.252122,0.291862,0.638186,0.102641,0.473492,-0.0631118
-0.748999,-0.541968,-0.243445,0.293268,0.641292,0.0984456,0.465628,-0.057208
-0.754501,-0.537114,-0.236271,0.29396,0.643795,0.0953542,0.458684,-0.0561071
-0.758561,-0.532433,-0.231111,0.296122,0.646109,0.0931221,0.452908,-0.0562858
-0.763366,-0.529196,-0.224734,0.29448,0.648051,0.0922637,0.447713,-0.0535001
-0.767805,-0.527476,-0.217365,0.291542,0.650356,0.0909982,0.443323,-0.0508779
-0.770932,-0.525677,-0.212216,0.290331,0.653025,0.090669,0.439794,-0.0506604
-0.774988,-0.524099,-0.206203,0.286696,0.655805,0.0908323,0.43676,-0.0467338
-0.778524,-0.525056,-0.19831,0.280873,0.658356,0.0915843,0.433833,-0.0442454
-0.780436,-0.526624,-0.191124,0.277594,0.66082,0.0934858,0.431269,-0.0448875
-0.782195,-0.528572,-0.184199,0.273593,0.663221,0.0963583,0.429187,-0.044224
-0.78344,-0.532685,-0.176666,0.26694,0.665187,0.100022,0.427352,-0.0439151
-0.783453,-0.537484,-0.169517,0.26187,0.666724,0.10476,0.425867,-0.0453701
-0.783105,-0.541832,-0.163195,0.257939,0.668117,0.110308,0.424816,-0.0459907
-0.78452,-0.546257,-0.155157,0.249115,0.669405,0.116136,0.42394,-0.0395465
-0.781448,-0.555266,-0.151929,0.240699,0.670609,0.12334,0.423607,-0.0471206
-0.778616,-0.562375,-0.148744,0.2353,0.671493,0.130984,0.423397,-0.0515251
-0.776726,-0.5691,-0.144944,0.227625,0.672232,0.139456,0.423742,-0.0510948
-0.773254,-0.578681,-0.141914,0.216949,0.672346,0.14877,0.424585,-0.0527929
-0.767952,-0.589866,-0.139525,0.206981,0.671244,0.158965,0.425877,-0.0562234
-0.761684,-0.601184,-0.137723,0.198615,0.66944,0.169575,0.427268,-0.0602571
-0.754853,-0.613102,-0.135794,0.189375,0.667419,0.179574,0.428472,-0.0656683
-0.747415,-0.625859,-0.133545,0.178429,0.665351,0.188721,0.429207,-0.0736276
-0.742059,-0.636296,-0.130931,0.165326,0.663328,0.197157,0.429468,-0.0745813
-0.73719,-0.645408,-0.128924,0.152897,0.660941,0.205361,0.429367,-0.0731379
-0.730942,-0.655714,-0.126111,0.140923,0.657464,0.213461,0.428776,-0.0734944
-0.723034,-0.667717,-0.122127,0.128299,0.652696,0.221403,0.427991,-0.0759984
-0.714856,-0.678714,-0.121308,0.116676,0.648285,0.229541,0.426757,-0.0784848
-0.707365,-0.688396,-0.120122,0.106381,0.643594,0.237449,0.425364,-0.0786163
-0.699495,-0.698258,-0.118078,0.0959166,0.638501,0.245046,0.423827,-0.079187
-0.690599,-0.708856,-0.116679,0.0835619,0.633819,0.252361,0.422236,-0.0822378
-0.679659,-0.721102,-0.114341,0.0707279,0.629263,0.259469,0.420405,-0.0914575
-0.670192,-0.731451,-0.109318,0.0622215,0.623962,0.266354,0.418152,-0.0986086
-0.663651,-0.738798,-0.10458,0.0529847,0.61884,0.273039,0.416224,-0.0943902
-0.655335,-0.747111,-0.104272,0.0385721,0.61427,0.280295,0.415291,-0.09308
-0.644803,-0.756675,-0.105194,0.024643,0.608919,0.287886,0.414856,-0.095098
