Qx, Qy, Qz, Qw, x, y, z, q7
-0.439972,-0.55028,-0.463127,0.537708,0.18374,0.33592,0.368838,-1.36163
-0.418521,-0.549616,-0.469254,0.550057,0.17349,0.360059,0.382886,-1.34243
-0.395757,-0.549967,-0.476469,0.560259,0.165333,0.385102,0.397947,-1.3261
-0.378695,-0.549272,-0.47712,0.572055,0.159143,0.410596,0.412535,-1.27435
-0.362344,-0.549259,-0.482015,0.578518,0.156823,0.436109,0.426172,-1.24363
-0.348996,-0.548949,-0.490483,0.579899,0.158878,0.46102,0.438758,-1.22502
-0.343073,-0.550862,-0.496484,0.576503,0.16488,0.485097,0.449212,-1.17196
-0.339091,-0.553818,-0.502496,0.570789,0.175065,0.507672,0.457676,-1.13932
-0.339577,-0.556003,-0.507686,0.56374,0.19009,0.528852,0.463987,-1.11782
-0.346236,-0.556802,-0.508833,0.557837,0.208989,0.547406,0.467976,-1.09166
-0.357266,-0.556884,-0.506233,0.553145,0.230859,0.562674,0.470009,-1.06281
-0.372743,-0.554198,-0.499947,0.551343,0.254713,0.574129,0.470783,-1.02893
-0.387992,-0.551273,-0.495196,0.548033,0.279692,0.581654,0.471283,-1.00288
-0.40014,-0.550602,-0.495927,0.539242,0.305664,0.584961,0.470905,-0.996852
-0.410693,-0.552305,-0.502206,0.523526,0.333122,0.583511,0.469912,-0.999319
-0.421182,-0.55657,-0.510903,0.501811,0.361066,0.57762,0.467913,-0.997303
-0.432323,-0.558875,-0.518274,0.481817,0.387759,0.567157,0.466069,-0.989426
-0.443561,-0.557199,-0.523733,0.467426,0.411987,0.552336,0.464676,-0.980973
-0.455629,-0.552047,-0.52686,0.458329,0.432969,0.533703,0.463955,-0.9624
-0.465261,-0.54546,-0.531506,0.451117,0.450377,0.511953,0.463991,-0.950379
-0.469268,-0.542505,-0.540147,0.440133,0.463994,0.487963,0.464139,-0.957269
-0.472721,-0.544447,-0.551063,0.42005,0.474396,0.463311,0.46297,-0.954945
-0.473955,-0.550954,-0.561298,0.395932,0.482093,0.437844,0.460418,-0.959051
-0.476839,-0.555038,-0.563688,0.383161,0.484965,0.412454,0.456216,-0.960695
-0.48064,-0.558633,-0.569077,0.364783,0.48749,0.387652,0.4492,-0.97498
-0.487856,-0.558538,-0.564343,0.362696,0.484291,0.364217,0.440867,-0.977562
-0.496518,-0.558992,-0.557778,0.360391,0.478453,0.342586,0.430316,-0.977371
-0.500776,-0.566707,-0.548566,0.35657,0.468919,0.322802,0.417844,-0.995487
-0.50858,-0.576315,-0.533295,0.353276,0.457442,0.307272,0.402493,-0.986182
-0.519925,-0.581989,-0.516014,0.353125,0.443458,0.295201,0.386078,-0.954913
-0.525332,-0.585452,-0.501252,0.36058,0.425337,0.285521,0.371441,-0.964095
-0.531081,-0.584788,-0.489799,0.368881,0.406092,0.279476,0.356289,-0.978531
-0.536087,-0.587146,-0.473822,0.378633,0.384164,0.276455,0.341897,-0.972251
-0.538925,-0.590078,-0.457342,0.390135,0.359962,0.277098,0.329147,-0.959073
-0.537396,-0.592166,-0.442809,0.405543,0.333709,0.281471,0.319758,-0.956185
-0.538641,-0.582641,-0.428201,0.43248,0.305446,0.291113,0.316665,-0.933003
-0.52921,-0.586246,-0.417611,0.449282,0.276805,0.302336,0.315295,-0.92198
-0.506415,-0.602477,-0.410267,0.460702,0.247323,0.314793,0.316644,-0.940101
-0.486579,-0.608475,-0.40142,0.481519,0.218287,0.330973,0.325244,-0.928015
-0.463473,-0.612531,-0.39648,0.502794,0.191929,0.348527,0.339478,-0.916116
-0.435833,-0.616133,-0.397707,0.521783,0.169881,0.366063,0.35874,-0.915286
-0.407268,-0.617547,-0.40693,0.535888,0.153228,0.38455,0.382666,-0.908769
-0.379207,-0.619281,-0.418902,0.545173,0.142,0.401593,0.408833,-0.892291
-0.353294,-0.619382,-0.433333,0.551155,0.136137,0.416805,0.437057,-0.86917
-0.329658,-0.618399,-0.449776,0.553723,0.135776,0.429889,0.46613,-0.846191
-0.308322,-0.616679,-0.468513,0.552395,0.140762,0.441405,0.494628,-0.829322
-0.293135,-0.611729,-0.491062,0.54655,0.151847,0.451266,0.521891,-0.808172
-0.281443,-0.60809,-0.517382,0.53229,0.168841,0.459805,0.546422,-0.791016
-0.272529,-0.606733,-0.543503,0.512063,0.190594,0.466692,0.567505,-0.784195
-0.268673,-0.606815,-0.565538,0.48965,0.216081,0.471759,0.585283,-0.776668
-0.272312,-0.607614,-0.579331,0.470135,0.244419,0.475005,0.599239,-0.760014
-0.28164,-0.605361,-0.587242,0.457562,0.274863,0.47643,0.610254,-0.749053
-0.295436,-0.596553,-0.594794,0.450624,0.307854,0.475341,0.619203,-0.750016
-0.311957,-0.585529,-0.60483,0.440476,0.34309,0.47256,0.624742,-0.759984
-0.335677,-0.573555,-0.612633,0.427828,0.380692,0.466567,0.627209,-0.74825
-0.358029,-0.565843,-0.618789,0.410776,0.417003,0.458223,0.625952,-0.74712
-0.365577,-0.570756,-0.632554,0.37479,0.452599,0.446707,0.620699,-0.821863
-0.382891,-0.569685,-0.639141,0.346919,0.4859,0.434856,0.612861,-0.853292
-0.400988,-0.567587,-0.641319,0.325214,0.516319,0.419764,0.601336,-0.891127
-0.422919,-0.562459,-0.639602,0.309336,0.542663,0.402373,0.587755,-0.907348
-0.452152,-0.552078,-0.632534,0.301114,0.563571,0.383997,0.571851,-0.87665
-0.471996,-0.549536,-0.628065,0.284191,0.577386,0.366112,0.554567,-0.865748
-0.486397,-0.550706,-0.622625,0.26922,0.583986,0.347784,0.536823,-0.861809
-0.496878,-0.554478,-0.613848,0.262407,0.58341,0.331519,0.519032,-0.863492
-0.505853,-0.561304,-0.60209,0.25795,0.576036,0.317696,0.50001,-0.852442
-0.511986,-0.570093,-0.589443,0.255777,0.562999,0.306452,0.480154,-0.843257
-0.516275,-0.580472,-0.574021,0.258868,0.544614,0.29792,0.460041,-0.833795
-0.520371,-0.591424,-0.556044,0.26504,0.52201,0.292047,0.439604,-0.814925
-0.512413,-0.609518,-0.537102,0.278285,0.494509,0.28811,0.420121,-0.865046
-0.518002,-0.614571,-0.516652,0.295038,0.465209,0.288947,0.400886,-0.826895
-0.524738,-0.618484,-0.492825,0.315042,0.433264,0.292862,0.384453,-0.763073
-0.523345,-0.622552,-0.469909,0.343111,0.398463,0.29998,0.372998,-0.738343
-0.512536,-0.630388,-0.450639,0.369921,0.362011,0.309765,0.367083,-0.736015
-0.500591,-0.635779,-0.42954,0.400861,0.324903,0.321175,0.367524,-0.715837
