Qx, Qy, Qz, Qw, x, y, z, q7
-0.721159,-0.681175,-0.120187,0.0385289,0.468018,0.0384013,0.241855,-0.195404
-0.724335,-0.679678,-0.109267,0.0379037,0.466184,0.0379614,0.237745,-0.187157
-0.723579,-0.679797,-0.112997,0.0392505,0.465582,0.0383693,0.234632,-0.191949
-0.72773,-0.674189,-0.118782,0.0420692,0.465504,0.039185,0.233163,-0.181326
-0.730288,-0.672244,-0.11309,0.0444704,0.464011,0.040721,0.234424,-0.170416
-0.733789,-0.66706,-0.121427,0.042892,0.465564,0.0519212,0.245936,-0.13275
-0.729334,-0.667273,-0.138467,0.0603743,0.467232,0.0802371,0.268847,-0.093502
-0.711262,-0.677842,-0.171883,0.0713626,0.470855,0.125061,0.298852,-0.0540215
-0.692483,-0.686398,-0.206129,0.0826831,0.473105,0.179875,0.327231,0.000919774
-0.671438,-0.696841,-0.232343,0.0979809,0.47456,0.236851,0.345116,0.0402598
-0.648674,-0.714028,-0.239586,0.109477,0.477606,0.288566,0.344058,0.0303242
-0.640314,-0.724953,-0.230643,0.106042,0.477672,0.330333,0.329698,0.0422525
-0.634194,-0.733822,-0.220321,0.103737,0.472455,0.362772,0.311021,0.0482962
-0.629402,-0.743083,-0.204014,0.100298,0.464238,0.384352,0.29065,0.0479236
-0.623489,-0.754967,-0.185848,0.0821343,0.459223,0.395656,0.270152,0.0422189
-0.621158,-0.763511,-0.163762,0.066301,0.457327,0.398809,0.251622,0.0352834
-0.628777,-0.760833,-0.145996,0.0667647,0.456611,0.397851,0.238097,0.034311
-0.63281,-0.759077,-0.13814,0.0653516,0.456395,0.395962,0.229405,0.0345157
-0.630423,-0.761224,-0.136758,0.0663485,0.455265,0.395346,0.224993,0.0247356
-0.632054,-0.759639,-0.134312,0.0736019,0.453776,0.394787,0.221359,0.0204015
-0.63061,-0.762047,-0.130309,0.0680779,0.452932,0.392924,0.21698,0.0173381
-0.632375,-0.761021,-0.129874,0.0638972,0.452232,0.391157,0.212158,0.021542
-0.637912,-0.754664,-0.13745,0.0682575,0.451905,0.391168,0.209717,0.0277034
-0.636602,-0.753636,-0.144507,0.0767335,0.451345,0.391533,0.209673,0.0129021
-0.636999,-0.751777,-0.149578,0.081792,0.452189,0.391694,0.209596,0.00741933
-0.633443,-0.754831,-0.149579,0.0812852,0.453054,0.391019,0.210151,-0.00414339
-0.632154,-0.751936,-0.164749,0.08849,0.455741,0.39137,0.217826,-0.00874945
-0.630475,-0.749962,-0.176263,0.0948142,0.458334,0.384175,0.230128,-0.0148021
-0.629174,-0.747049,-0.191647,0.0965888,0.462745,0.3689,0.247404,-0.0167142
-0.630279,-0.739618,-0.213927,0.0997418,0.466435,0.346791,0.2691,-0.0149414
-0.638392,-0.726539,-0.228375,0.111542,0.46735,0.319235,0.289233,-0.00871781
-0.647462,-0.716847,-0.230378,0.117681,0.471815,0.292312,0.301062,-0.0137452
-0.633603,-0.729851,-0.235476,0.10206,0.470521,0.266764,0.310308,-0.0627505
-0.626128,-0.729018,-0.247083,0.124288,0.456172,0.239164,0.317461,-0.109682
-0.627105,-0.728014,-0.244794,0.129656,0.440295,0.200449,0.312661,-0.157694
-0.644475,-0.712422,-0.245956,0.128892,0.430087,0.155797,0.302676,-0.197931
-0.677005,-0.678248,-0.256961,0.124963,0.426797,0.107879,0.294076,-0.218909
-0.729266,-0.614144,-0.269686,0.135158,0.427447,0.0596035,0.285629,-0.195327
-0.78195,-0.554895,-0.258663,0.117216,0.427668,0.00735607,0.264818,-0.163486
-0.821505,-0.504194,-0.242885,0.109203,0.421622,-0.0361335,0.23956,-0.147126
-0.843558,-0.483529,-0.212486,0.0972601,0.407371,-0.0661003,0.213582,-0.153919
-0.860651,-0.455489,-0.197656,0.112878,0.391727,-0.079752,0.19517,-0.141053
