Qx, Qy, Qz, Qw, x, y, z, q7
-0.579572,-0.786144,-0.172124,0.128248,0.456025,0.325025,0.312361,-0.228234
-0.584563,-0.782675,-0.170448,0.129048,0.455888,0.323489,0.311298,-0.218553
-0.590089,-0.777711,-0.172203,0.131553,0.45643,0.322358,0.311382,-0.208173
-0.590643,-0.776593,-0.172316,0.13547,0.45697,0.321591,0.311168,-0.211488
-0.592199,-0.776037,-0.170489,0.134166,0.458004,0.321152,0.310856,-0.208514
-0.59309,-0.774538,-0.170492,0.13881,0.458867,0.321319,0.310011,-0.209751
-0.590488,-0.775996,-0.172466,0.139317,0.459602,0.32119,0.310276,-0.216987
-0.595436,-0.767843,-0.188015,0.143264,0.460457,0.319883,0.318912,-0.197298
-0.59517,-0.761239,-0.208916,0.150474,0.458095,0.310324,0.340779,-0.18394
-0.585693,-0.760959,-0.233159,0.15343,0.449741,0.288581,0.368065,-0.190768
-0.585629,-0.755984,-0.24791,0.155137,0.436261,0.257462,0.388243,-0.178232
-0.593444,-0.750332,-0.24244,0.161397,0.418388,0.222886,0.394353,-0.159856
-0.60333,-0.754596,-0.213212,0.145322,0.401762,0.187183,0.383576,-0.157457
-0.618592,-0.751623,-0.178749,0.14302,0.38503,0.159262,0.366538,-0.143151
-0.618417,-0.758878,-0.14833,0.140222,0.369394,0.139394,0.349895,-0.168466
-0.620808,-0.758297,-0.136975,0.144293,0.359291,0.129304,0.338635,-0.180508
-0.621646,-0.758023,-0.13242,0.146364,0.353402,0.125227,0.33034,-0.190266
-0.622825,-0.75991,-0.126489,0.136479,0.350815,0.122676,0.323859,-0.19374
-0.623329,-0.758014,-0.132209,0.139273,0.349686,0.123612,0.321225,-0.201436
-0.62451,-0.75657,-0.132196,0.14182,0.34736,0.124374,0.318941,-0.203258
-0.621126,-0.759544,-0.140264,0.132745,0.348104,0.124279,0.317708,-0.220137
-0.623122,-0.755608,-0.150081,0.135098,0.348611,0.125216,0.317722,-0.222812
-0.626246,-0.751908,-0.154824,0.13594,0.349227,0.125135,0.317657,-0.220861
-0.624785,-0.752392,-0.158902,0.13528,0.349453,0.125618,0.317066,-0.227638
-0.622777,-0.756938,-0.150935,0.128112,0.350219,0.126962,0.316859,-0.230275
-0.628882,-0.74936,-0.164752,0.125794,0.355783,0.137455,0.322779,-0.198285
-0.618569,-0.755729,-0.170442,0.131129,0.360877,0.157217,0.331337,-0.193438
-0.60629,-0.760265,-0.186544,0.140038,0.369154,0.185936,0.341412,-0.181599
-0.591531,-0.768441,-0.197748,0.143125,0.378054,0.216199,0.34856,-0.178893
-0.582246,-0.767371,-0.214175,0.162052,0.387707,0.247998,0.353392,-0.174591
-0.569194,-0.777122,-0.219428,0.15476,0.396875,0.274101,0.351843,-0.193446
-0.564288,-0.777873,-0.222305,0.164538,0.40107,0.297618,0.349402,-0.193641
-0.56258,-0.782861,-0.214723,0.15661,0.404552,0.312872,0.342479,-0.192351
-0.564445,-0.7838,-0.210685,0.150569,0.407467,0.323111,0.336173,-0.186186
-0.563817,-0.787288,-0.203088,0.145066,0.407597,0.328424,0.330107,-0.187182
-0.565208,-0.788437,-0.192991,0.147175,0.404681,0.330686,0.324282,-0.181852
-0.564055,-0.790968,-0.186206,0.146763,0.400787,0.331651,0.319441,-0.180365
-0.565579,-0.792248,-0.178293,0.14379,0.397464,0.331631,0.314872,-0.172074
-0.570035,-0.790714,-0.175169,0.138373,0.396401,0.331148,0.310609,-0.159585
-0.572573,-0.788512,-0.177268,0.137787,0.396415,0.330712,0.308639,-0.156673
-0.573534,-0.786864,-0.178719,0.141289,0.396452,0.330023,0.308747,-0.159277
-0.576648,-0.784014,-0.179005,0.144068,0.39697,0.329419,0.308238,-0.153535
-0.573212,-0.786112,-0.18104,0.143806,0.397743,0.329892,0.308221,-0.163405
-0.567134,-0.788272,-0.192037,0.141804,0.399398,0.32986,0.31146,-0.178285
-0.571792,-0.7839,-0.194752,0.14362,0.397892,0.322195,0.320947,-0.161568
-0.573613,-0.775665,-0.21169,0.156523,0.393628,0.305649,0.339408,-0.156147
-0.581391,-0.766122,-0.225648,0.15532,0.388211,0.277486,0.355803,-0.140823
-0.586972,-0.763975,-0.225795,0.144303,0.381374,0.242432,0.364721,-0.145759
-0.604372,-0.753866,-0.205424,0.155633,0.368804,0.208037,0.367217,-0.123355
-0.613187,-0.751842,-0.174441,0.168242,0.352508,0.178199,0.363072,-0.12287
