Qx, Qy, Qz, Qw, x, y, z, q7
-0.703992,-0.673752,-0.223812,0.0190388,0.334249,0.147335,0.432306,0.133909
-0.693381,-0.675895,-0.247141,0.0362087,0.354652,0.196165,0.443422,0.172231
-0.68207,-0.688797,-0.240782,0.048608,0.366945,0.239762,0.441365,0.181167
-0.679028,-0.696973,-0.224357,0.0530458,0.374277,0.274416,0.428588,0.197337
-0.68257,-0.70228,-0.197081,0.04539,0.377194,0.296318,0.40861,0.209779
-0.684786,-0.707232,-0.171589,0.0380507,0.375947,0.308659,0.389248,0.212805
-0.689312,-0.706328,-0.156384,0.0386559,0.373067,0.315133,0.376141,0.217512
-0.68766,-0.709109,-0.152087,0.034037,0.369826,0.318138,0.368474,0.215659
-0.687433,-0.709117,-0.152447,0.0367346,0.365939,0.319917,0.366008,0.220577
-0.689852,-0.706678,-0.153284,0.0348447,0.363997,0.319775,0.363945,0.230832
-0.691416,-0.7056,-0.151492,0.0334931,0.36265,0.319013,0.361951,0.236029
-0.687507,-0.709265,-0.152835,0.0302958,0.362707,0.318144,0.359509,0.227243
-0.687638,-0.708377,-0.15625,0.0306769,0.362575,0.317274,0.358098,0.227768
-0.687448,-0.70775,-0.159139,0.0343419,0.362391,0.316673,0.357563,0.225475
-0.685641,-0.706751,-0.16906,0.0426446,0.361585,0.316833,0.361974,0.220488
-0.672639,-0.711595,-0.197673,0.045995,0.356695,0.316248,0.384709,0.211898
-0.656903,-0.714258,-0.232908,0.0637791,0.348474,0.305933,0.418784,0.190893
-0.627946,-0.731836,-0.250519,0.0856706,0.335203,0.276699,0.45092,0.11145
-0.589862,-0.761235,-0.251649,0.0962157,0.318475,0.230505,0.464911,-0.0284932
-0.590926,-0.769887,-0.225238,0.0857248,0.305681,0.173281,0.45697,-0.113316
-0.626673,-0.7557,-0.17829,0.0664111,0.294107,0.116103,0.435141,-0.137158
-0.663889,-0.734027,-0.134005,0.0499801,0.278268,0.0665875,0.412404,-0.151811
-0.696362,-0.709678,-0.10344,0.027153,0.268269,0.027331,0.392882,-0.164836
-0.713531,-0.693587,-0.0968276,0.020833,0.265695,0.004515,0.379885,-0.190495
-0.717521,-0.686575,-0.116075,0.0174822,0.269767,-0.0013165,0.376475,-0.213204
-0.72078,-0.682292,-0.121244,0.0159359,0.275247,-0.00136,0.375713,-0.220615
-0.723007,-0.678824,-0.127078,0.0176412,0.279454,0.0006785,0.37545,-0.222441
