0.332831, -0.0469895, 0.280849
0.331133, -0.0459426, 0.280318
0.330546, -0.0470109, 0.278892
0.331118, -0.048004, 0.277647
0.332346, -0.0488691, 0.277444
0.331347, -0.0491563, 0.276704
0.333516, -0.0421941, 0.287209
0.382174, -0.00870893, 0.324458
0.445251, 0.0505221, 0.359899
0.489915, 0.0954622, 0.360322
0.50501, 0.118691, 0.337168
0.50622, 0.125074, 0.32238
0.505237, 0.127275, 0.31225
0.505419, 0.127989, 0.306327
0.502055, 0.126953, 0.309445
0.474899, 0.0964175, 0.34346
0.432025, 0.0218579, 0.358729
0.381331, -0.0661442, 0.347627
0.345771, -0.135184, 0.329351
0.327979, -0.161775, 0.318053
0.31971, -0.173599, 0.313918
0.316122, -0.175488, 0.308429
0.316148, -0.173785, 0.318118
0.347951, -0.12503, 0.358191
0.418842, -0.00702282, 0.385376
0.477596, 0.106453, 0.361466
0.507234, 0.172016, 0.349603
0.517377, 0.19209, 0.32098
0.512411, 0.201126, 0.308317
0.510165, 0.200625, 0.30291
0.509492, 0.203302, 0.308477
0.478994, 0.255655, 0.343043
0.419819, 0.349953, 0.360592
0.350645, 0.437023, 0.348459
0.29402, 0.49026, 0.325142
0.254414, 0.513041, 0.307242
0.239786, 0.521012, 0.3016
0.239336, 0.521836, 0.299743
0.244458, 0.512373, 0.326507
0.289404, 0.451848, 0.362535
0.357371, 0.354649, 0.384812
0.405223, 0.253262, 0.390106
0.407758, 0.172686, 0.369963
0.383655, 0.104094, 0.32976
0.33963, 0.0492319, 0.308083
0.311353, 0.00306378, 0.299797
0.301011, -0.0251873, 0.292283
0.298868, -0.0410313, 0.276472
0.300918, -0.0386095, 0.27518
0.300456, -0.0381427, 0.27379
