0.447167, 0.00471462, 0.345626
0.447686, 0.00494871, 0.344113
0.448191, 0.00610129, 0.343175
0.448207, 0.00780756, 0.34197
0.448797, 0.00970471, 0.341769
0.449083, 0.0113396, 0.341302
0.449452, 0.0126843, 0.341667
0.450644, 0.0145635, 0.342499
0.452264, 0.0129874, 0.343154
0.454253, 0.0141807, 0.344623
0.454515, 0.0120331, 0.344584
0.455335, 0.00904469, 0.344232
0.455013, 0.00704589, 0.34367
0.455199, 0.00607481, 0.342845
0.455158, 0.00578179, 0.340953
0.456141, 0.00825779, 0.340966
0.459575, 0.0139923, 0.34574
0.465084, 0.0306233, 0.35784
0.471406, 0.0566846, 0.376564
0.476471, 0.0900955, 0.397675
0.478025, 0.128169, 0.418453
0.475937, 0.166842, 0.434925
0.469525, 0.201398, 0.443531
0.462132, 0.233313, 0.445391
0.454021, 0.258502, 0.43888
0.445805, 0.277521, 0.427491
0.439337, 0.289383, 0.413802
0.435744, 0.294144, 0.399616
0.433006, 0.294184, 0.386809
0.431881, 0.292823, 0.377549
0.431929, 0.290489, 0.371805
0.432364, 0.288961, 0.368628
0.432466, 0.28774, 0.366055
0.43223, 0.287469, 0.366107
0.432166, 0.287351, 0.36634
0.431778, 0.288044, 0.372017
0.434293, 0.288985, 0.393818
0.438102, 0.279955, 0.420976
0.446385, 0.258649, 0.442043
0.452922, 0.229991, 0.449996
0.456135, 0.199027, 0.442481
0.455759, 0.171378, 0.424579
0.452075, 0.146059, 0.398522
0.448382, 0.129566, 0.376377
0.446021, 0.119023, 0.362407
0.445252, 0.115161, 0.354979
0.444163, 0.114481, 0.347732
0.443679, 0.114862, 0.342884
0.442379, 0.115959, 0.340404
0.44212, 0.116637, 0.340466
0.442395, 0.117159, 0.340659
0.441635, 0.117621, 0.339969
0.439756, 0.117651, 0.338943
0.435232, 0.118275, 0.347323
0.439101, 0.125364, 0.373038
0.444825, 0.14585, 0.398172
0.449857, 0.179014, 0.422411
0.446578, 0.209857, 0.429529
0.442629, 0.240417, 0.426797
0.437342, 0.262956, 0.413666
0.434604, 0.274909, 0.392804
0.432134, 0.277497, 0.373098
0.427896, 0.278072, 0.36192
0.425456, 0.279047, 0.355131
0.423602, 0.277506, 0.347952
0.424631, 0.27496, 0.342052
0.424035, 0.27386, 0.338402
0.423568, 0.272972, 0.336224
0.425822, 0.272558, 0.33632
0.426684, 0.27227, 0.337275
0.428777, 0.274478, 0.345993
0.435122, 0.275169, 0.368463
0.447918, 0.267966, 0.396231
0.461381, 0.252538, 0.422613
0.475711, 0.22842, 0.438841
0.489852, 0.199045, 0.443634
0.497091, 0.169897, 0.436874
0.502332, 0.142785, 0.417926
0.502005, 0.123568, 0.39425
0.501127, 0.111057, 0.374631
0.498509, 0.105297, 0.361444
0.496485, 0.103232, 0.354433
0.496164, 0.102928, 0.350518
0.495086, 0.104154, 0.347567
0.493933, 0.105546, 0.345057
0.492704, 0.106896, 0.343088
0.491794, 0.107305, 0.34219
0.492013, 0.107595, 0.34273
0.492198, 0.107729, 0.342763
0.490993, 0.108032, 0.34243
0.48843, 0.107111, 0.342688
0.486649, 0.103288, 0.35351
0.490909, 0.104429, 0.376829
0.495567, 0.118612, 0.407504
0.498081, 0.146185, 0.431362
0.492463, 0.178161, 0.439097
0.480313, 0.202976, 0.431322
0.464964, 0.228636, 0.420926
0.450076, 0.252944, 0.40598
0.435419, 0.268987, 0.384185
0.423783, 0.276101, 0.36154
0.416406, 0.279314, 0.343555
0.412543, 0.277969, 0.331214
0.412645, 0.274236, 0.323544
0.41181, 0.271387, 0.317574
0.412119, 0.268598, 0.31245
0.412501, 0.267074, 0.308945
0.412668, 0.266254, 0.30784
0.41323, 0.267305, 0.310596
0.415666, 0.270033, 0.321422
0.425344, 0.27341, 0.344218
0.442734, 0.268254, 0.37353
0.464986, 0.254919, 0.403811
0.490915, 0.229559, 0.425614
0.512157, 0.203782, 0.438005
0.530209, 0.175633, 0.438199
0.545246, 0.148423, 0.429535
0.553573, 0.124809, 0.413889
0.555871, 0.108522, 0.396328
0.554119, 0.100766, 0.380902
0.549854, 0.0974712, 0.366589
0.545705, 0.096077, 0.355546
0.542622, 0.0944975, 0.346189
0.541144, 0.0935236, 0.340449
0.53935, 0.0936672, 0.337107
0.538335, 0.0946308, 0.337362
0.537527, 0.0953541, 0.337674
0.536276, 0.0952066, 0.337176
0.535954, 0.0957796, 0.337368
0.536171, 0.0952585, 0.33675
0.533371, 0.0918394, 0.341561
0.529495, 0.0838525, 0.355119
0.53142, 0.0791328, 0.379902
0.530373, 0.0897025, 0.408428
0.524533, 0.115833, 0.431062
0.509069, 0.152344, 0.441373
0.497226, 0.183344, 0.436963
0.484715, 0.204223, 0.418502
0.471792, 0.222326, 0.3965
0.459311, 0.236653, 0.371237
0.446528, 0.248986, 0.349066
0.435425, 0.25781, 0.330567
0.425184, 0.259925, 0.312983
0.417328, 0.260789, 0.30052
0.41595, 0.260195, 0.293541
0.41476, 0.259851, 0.289291
0.414134, 0.259278, 0.286175
0.412715, 0.259177, 0.284464
0.411478, 0.261082, 0.286985
0.413411, 0.265198, 0.299561
