Format Version,1.2,Take Name,Test_4_dx,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2025-02-27 02.24.19.278 PM,Total Frames,24451,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global
,,,,,,,,,,,,,,,,,
,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,
,,arm_elbow,arm_elbow,arm_elbow,arm_finger,arm_finger,arm_finger,arm_hand,arm_hand,arm_hand,arm_shoulder,arm_shoulder,arm_shoulder,arm_EE,arm_EE,arm_EE,
,,8392B20CF49E357145CE0C9500000003,8392B20CF49E357145CE0C9500000003,8392B20CF49E357145CE0C9500000003,8392B20CF49E357145CE0C9500000001,8392B20CF49E357145CE0C9500000001,8392B20CF49E357145CE0C9500000001,8392B20CF49E357145CE0C9500000002,8392B20CF49E357145CE0C9500000002,8392B20CF49E357145CE0C9500000002,8392B20CF49E357145CE0C9500000004,8392B20CF49E357145CE0C9500000004,8392B20CF49E357145CE0C9500000004,8392B20CF49E357145CE0C9500000000,8392B20CF49E357145CE0C9500000000,8392B20CF49E357145CE0C9500000000,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,
29,0.241667,-0.135071,0.30168,0.628689,0.185175,0.350816,0.402033,0.088081,0.38185,0.42976,-0.25528,0.570866,0.508273,0.187574,0.29033,0.391278,
30,0.25,-0.134759,0.301964,0.628904,0.185457,0.350475,0.401965,0.08835,0.38167,0.429627,-0.255176,0.570933,0.508242,0.187765,0.289884,0.391268,
31,0.258333,-0.13445,0.302257,0.629116,0.18576,0.35016,0.401945,0.088635,0.381508,0.429524,-0.255087,0.570997,0.5082,0.187986,0.289468,0.391315,
32,0.266667,-0.134142,0.302557,0.629324,0.186087,0.349875,0.401976,0.088943,0.381365,0.429453,-0.255012,0.571058,0.508148,0.188244,0.289089,0.391422,
33,0.275,-0.133833,0.302859,0.629528,0.186443,0.34962,0.402059,0.089279,0.381245,0.42942,-0.254952,0.571111,0.508088,0.188543,0.288751,0.391594,
34,0.283333,-0.13352,0.303162,0.629726,0.186834,0.349398,0.402196,0.089649,0.381148,0.429427,-0.254905,0.571155,0.508019,0.188887,0.288456,0.391832,
35,0.291667,-0.133203,0.303462,0.629914,0.187265,0.349213,0.402388,0.090057,0.381077,0.429477,-0.254871,0.571189,0.507944,0.189283,0.288205,0.392135,
36,0.3,-0.132881,0.303759,0.630091,0.187738,0.34907,0.402635,0.090506,0.381031,0.429572,-0.254849,0.571212,0.507862,0.189735,0.288001,0.392505,
37,0.308333,-0.132552,0.304052,0.630256,0.188255,0.348973,0.402941,0.090996,0.381008,0.429714,-0.254839,0.571226,0.507775,0.190246,0.28785,0.392945,
38,0.316667,-0.13222,0.304339,0.630408,0.188818,0.348927,0.403306,0.091525,0.381007,0.429906,-0.254839,0.571231,0.507685,0.19082,0.287753,0.393458,
39,0.325,-0.131885,0.30462,0.630546,0.189426,0.348932,0.40373,0.092093,0.381025,0.430146,-0.25485,0.571229,0.50759,0.191458,0.287712,0.394045,
40,0.333333,-0.131549,0.304896,0.630669,0.190082,0.348983,0.404216,0.0927,0.381062,0.430434,-0.254871,0.571223,0.507492,0.192161,0.287722,0.394707,
41,0.341667,-0.131212,0.305166,0.630775,0.190784,0.349072,0.404765,0.093348,0.381115,0.430768,-0.254899,0.571214,0.50739,0.192924,0.287775,0.395444,
42,0.35,-0.130876,0.305432,0.630865,0.191535,0.349186,0.405378,0.09404,0.381183,0.431146,-0.254934,0.571203,0.507285,0.19374,0.287861,0.39625,
43,0.358333,-0.130544,0.305693,0.630942,0.192333,0.349315,0.406052,0.094776,0.381266,0.431567,-0.254975,0.571193,0.507176,0.194602,0.287964,0.397116,
44,0.366667,-0.130214,0.30595,0.631008,0.193179,0.349445,0.406786,0.095557,0.381362,0.43203,-0.255019,0.571182,0.507064,0.195499,0.288073,0.39803,
45,0.375,-0.129886,0.306205,0.631066,0.194069,0.349564,0.407576,0.09638,0.381469,0.432533,-0.255065,0.571173,0.506952,0.196421,0.288175,0.398985,
46,0.383333,-0.129559,0.306458,0.63112,0.194999,0.349665,0.40842,0.097241,0.381586,0.433073,-0.255113,0.571167,0.50684,0.19736,0.288261,0.399969,
47,0.391667,-0.129234,0.306712,0.631173,0.195959,0.349744,0.409314,0.098133,0.381712,0.433648,-0.255161,0.571164,0.506729,0.198309,0.288327,0.400976,
48,0.4,-0.128908,0.306967,0.631227,0.19694,0.349806,0.410257,0.099049,0.381843,0.434254,-0.255209,0.571165,0.506621,0.199262,0.288376,0.401999,
49,0.408333,-0.128581,0.307224,0.631285,0.19793,0.349858,0.411241,0.099977,0.381977,0.434886,-0.255257,0.571169,0.506517,0.200217,0.288412,0.403037,
50,0.416667,-0.128254,0.307483,0.631349,0.198924,0.349907,0.412257,0.100911,0.382112,0.435537,-0.255303,0.571178,0.506418,0.201174,0.288442,0.404089,
51,0.425,-0.127926,0.307747,0.631421,0.199916,0.349958,0.413296,0.101842,0.382246,0.436201,-0.255347,0.571191,0.506324,0.20213,0.288469,0.40516,
52,0.433333,-0.127598,0.308015,0.631502,0.200901,0.350013,0.414348,0.102765,0.382379,0.436872,-0.255388,0.571208,0.506233,0.203087,0.288498,0.406254,
53,0.441667,-0.127268,0.30829,0.631595,0.201875,0.350075,0.415406,0.103675,0.382512,0.437542,-0.255427,0.571226,0.506148,0.204043,0.288531,0.407375,
54,0.45,-0.126937,0.308571,0.6317,0.202834,0.350148,0.416463,0.104571,0.382648,0.438208,-0.255463,0.571246,0.506068,0.204995,0.288572,0.408519,
55,0.458333,-0.126606,0.30886,0.631818,0.203777,0.350233,0.417515,0.105452,0.38279,0.438873,-0.2555,0.571267,0.505994,0.205942,0.288629,0.409675,
56,0.466667,-0.12627,0.309157,0.631951,0.204702,0.350338,0.418553,0.106317,0.382943,0.439539,-0.255537,0.571288,0.505927,0.206881,0.288709,0.410834,
57,0.475,-0.125926,0.309465,0.632099,0.205611,0.350471,0.419572,0.107169,0.383112,0.440209,-0.255577,0.571309,0.505866,0.207811,0.288822,0.411983,
58,0.483333,-0.125569,0.309785,0.632261,0.206507,0.350642,0.420568,0.108011,0.383303,0.440883,-0.255621,0.57133,0.505813,0.208739,0.288976,0.413118,
59,0.491667,-0.125196,0.310121,0.632438,0.207399,0.350863,0.42154,0.108849,0.383522,0.44156,-0.255671,0.571349,0.505767,0.209671,0.289184,0.414236,
60,0.5,-0.124799,0.310477,0.632627,0.208292,0.351146,0.422488,0.109689,0.383774,0.442242,-0.25573,0.571368,0.505729,0.210617,0.289456,0.415338,
61,0.508333,-0.124372,0.310856,0.632823,0.209196,0.351504,0.423414,0.110535,0.384066,0.442926,-0.2558,0.571385,0.505699,0.21159,0.289808,0.416427,
62,0.516667,-0.123904,0.311263,0.633022,0.210118,0.351952,0.424317,0.111395,0.384408,0.443607,-0.255884,0.571401,0.505676,0.212604,0.290254,0.417509,
63,0.525,-0.123384,0.311704,0.63322,0.21107,0.352505,0.425199,0.112274,0.38481,0.44428,-0.255984,0.571415,0.505661,0.213678,0.290812,0.418588,
64,0.533333,-0.122801,0.312183,0.633409,0.212065,0.353182,0.426064,0.113183,0.385284,0.444941,-0.256103,0.571428,0.505651,0.21483,0.291501,0.419665,
65,0.541667,-0.122144,0.312708,0.633584,0.213118,0.354008,0.426916,0.114132,0.385847,0.445588,-0.256245,0.57144,0.505647,0.216082,0.292346,0.420743,
66,0.55,-0.121397,0.313285,0.633735,0.214243,0.355006,0.427761,0.115137,0.386518,0.446225,-0.25641,0.57145,0.505646,0.217457,0.293376,0.421822,
67,0.558333,-0.120545,0.31392,0.633857,0.215459,0.356202,0.428603,0.116214,0.387315,0.44686,-0.256596,0.571458,0.505646,0.218975,0.29462,0.422896,
68,0.566667,-0.119576,0.31462,0.633942,0.216784,0.357615,0.42945,0.117384,0.388258,0.447497,-0.256799,0.571463,0.505643,0.220651,0.296098,0.423958,
69,0.575,-0.118477,0.315394,0.633987,0.218238,0.359257,0.430305,0.118667,0.389364,0.448141,-0.257016,0.571466,0.505635,0.222501,0.29782,0.425004,
