Format Version,1.2,Take Name,dir_front_or_right_dx_lin,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2025-03-26 10.44.09.911 AM,Total Frames,3286,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,arm_EE,arm_EE,arm_EE,arm_elbow,arm_elbow,arm_elbow,arm_hand,arm_hand,arm_hand,arm_shoulder,arm_shoulder,arm_shoulder,arm_finger,arm_finger,arm_finger,Marker_213,Marker_213,Marker_213,Marker_214,Marker_214,Marker_214
,,"8392B20CF49E3571480B06D800000000","8392B20CF49E3571480B06D800000000","8392B20CF49E3571480B06D800000000","8392B20CF49E3571480B06D800000003","8392B20CF49E3571480B06D800000003","8392B20CF49E3571480B06D800000003","8392B20CF49E3571480B06D800000002","8392B20CF49E3571480B06D800000002","8392B20CF49E3571480B06D800000002","8392B20CF49E3571480B06D800000004","8392B20CF49E3571480B06D800000004","8392B20CF49E3571480B06D800000004","8392B20CF49E3571480B06D800000001","8392B20CF49E3571480B06D800000001","8392B20CF49E3571480B06D800000001","8392B20CF49E3570D5","8392B20CF49E3570D5","8392B20CF49E3570D5","8392B20CF49E3570D6","8392B20CF49E3570D6","8392B20CF49E3570D6"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
21,0.350000,0.591743,-0.067678,0.011622,0.208900,-0.125535,0.013055,0.453936,-0.069390,0.029254,0.156273,0.208260,-0.008276,0.559006,-0.082373,0.053369,,,,,,
22,0.366667,0.591558,-0.067706,0.010710,0.208743,-0.125692,0.013001,0.453821,-0.069499,0.028674,0.156237,0.208125,-0.007876,0.558939,-0.082526,0.052452,,,,,,
23,0.383333,0.591429,-0.067872,0.010028,0.208553,-0.125882,0.013048,0.453741,-0.069718,0.028275,0.156154,0.207958,-0.007475,0.558895,-0.082715,0.051836,,,,,,
24,0.400000,0.591352,-0.068215,0.009539,0.208418,-0.126054,0.013214,0.453701,-0.069994,0.028061,0.156060,0.207760,-0.007110,0.558908,-0.083017,0.051441,,,,,,
25,0.416667,0.591398,-0.068661,0.009344,0.208345,-0.126205,0.013483,0.453749,-0.070336,0.028044,0.155964,0.207569,-0.006755,0.559003,-0.083397,0.051284,,,,,,
26,0.433333,0.591560,-0.069185,0.009369,0.208386,-0.126355,0.013792,0.453923,-0.070802,0.028189,0.155871,0.207399,-0.006408,0.559189,-0.083979,0.051323,,,,,,
27,0.450000,0.591868,-0.069777,0.009657,0.208586,-0.126445,0.014082,0.454206,-0.071288,0.028484,0.155750,0.207227,-0.005939,0.559493,-0.084634,0.051611,,,,,,
28,0.466667,0.592374,-0.070354,0.010126,0.208986,-0.126525,0.014265,0.454660,-0.071817,0.028820,0.155706,0.207071,-0.005499,0.559940,-0.085273,0.052097,,,,,,
29,0.483333,0.593065,-0.070997,0.010774,0.209570,-0.126599,0.014263,0.455294,-0.072388,0.029201,0.155740,0.206890,-0.005050,0.560512,-0.086036,0.052589,,,,,,
30,0.500000,0.594021,-0.071677,0.011314,0.210497,-0.126670,0.014120,0.456169,-0.073053,0.029400,0.155835,0.206643,-0.004668,0.561318,-0.086916,0.053012,,,,,,
31,0.516667,0.595376,-0.072282,0.011630,0.211808,-0.126737,0.013801,0.457495,-0.073771,0.029439,0.156002,0.206291,-0.004344,0.562576,-0.087825,0.053188,,,,,,
32,0.533333,0.597314,-0.073119,0.011300,0.213600,-0.126765,0.013341,0.459351,-0.074478,0.029122,0.156181,0.205908,-0.003982,0.564304,-0.088084,0.053764,,,,,,
33,0.550000,0.599726,-0.073863,0.010606,0.215863,-0.126774,0.012734,0.461728,-0.075201,0.028358,0.156380,0.205457,-0.003557,0.566688,-0.089035,0.052812,,,,,,
34,0.566667,0.602561,-0.074772,0.009366,0.218548,-0.126738,0.011958,0.464558,-0.076106,0.027215,0.156579,0.204942,-0.003238,0.569542,-0.089857,0.051752,,,,,,
35,0.583333,0.605762,-0.075952,0.007888,0.221586,-0.126690,0.011019,0.467722,-0.077269,0.025832,0.156827,0.204445,-0.002961,0.572728,-0.091050,0.050344,,,,,,
36,0.600000,0.609144,-0.077801,0.006223,0.224720,-0.126595,0.009900,0.471094,-0.078936,0.024375,0.157250,0.203965,-0.002783,0.576089,-0.093006,0.048827,,,,,,
37,0.616667,0.612627,-0.080295,0.004873,0.227964,-0.126493,0.008662,0.474518,-0.081135,0.022931,0.157754,0.203478,-0.002721,0.579450,-0.095693,0.047592,,,,,,
38,0.633333,0.616140,-0.083574,0.003797,0.231201,-0.126417,0.007408,0.477994,-0.083943,0.021659,0.158303,0.202993,-0.002708,0.582896,-0.099563,0.046155,,,,,,
39,0.650000,0.619526,-0.087368,0.003049,0.234312,-0.126497,0.006059,0.481290,-0.087242,0.020525,0.158819,0.202473,-0.002689,0.586031,-0.103485,0.045683,,,,,,
40,0.666667,0.622595,-0.091455,0.002881,0.237165,-0.126699,0.004836,0.484288,-0.090958,0.019597,0.159403,0.201800,-0.002645,0.588821,-0.107986,0.045417,,,,,,
41,0.683333,0.625409,-0.095932,0.002873,0.239749,-0.126974,0.003687,0.487025,-0.095227,0.018898,0.159892,0.201121,-0.002528,0.591399,-0.112711,0.045514,,,,,,
42,0.700000,0.627972,-0.101175,0.002838,0.242003,-0.127182,0.002839,0.489476,-0.099956,0.018359,0.160255,0.200533,-0.002437,0.593731,-0.118065,0.045450,,,,,,
43,0.716667,0.630104,-0.107159,0.002887,0.243882,-0.127305,0.002401,0.491568,-0.104885,0.017926,0.160587,0.200046,-0.002294,0.595517,-0.123488,0.045844,,,,,,
44,0.733333,0.631572,-0.113918,0.002856,0.245329,-0.127500,0.002283,0.492995,-0.109839,0.017632,0.161049,0.199641,-0.002112,0.596710,-0.129632,0.045690,,,,,,
45,0.750000,0.632075,-0.120263,0.003444,0.246129,-0.127855,0.002328,0.493534,-0.114981,0.017499,0.161552,0.199359,-0.001963,0.596949,-0.136090,0.045144,,,,,,
46,0.766667,0.631490,-0.126249,0.004370,0.246027,-0.128505,0.002275,0.492889,-0.120091,0.017650,0.162193,0.199175,-0.001878,0.596059,-0.141764,0.045829,,,,,,
47,0.783333,0.629689,-0.131093,0.005824,0.244885,-0.129354,0.002074,0.490983,-0.125191,0.018004,0.162894,0.199146,-0.001664,0.594007,-0.146834,0.046889,,,,,,
48,0.800000,0.626916,-0.135467,0.007111,0.242676,-0.130350,0.001953,0.488132,-0.129734,0.018392,0.163525,0.199213,-0.001455,0.591054,-0.151406,0.047852,,,,,,
49,0.816667,0.623254,-0.140110,0.007971,0.239564,-0.131429,0.001976,0.484390,-0.133669,0.018510,0.164040,0.199355,-0.001097,0.587114,-0.155567,0.048597,,,,,,
50,0.833333,0.618579,-0.144645,0.008233,0.235543,-0.132510,0.002197,0.479718,-0.137654,0.018343,0.164348,0.199694,-0.000431,0.582320,-0.159676,0.048742,,,,,,
51,0.850000,0.613112,-0.149368,0.007735,0.230509,-0.133702,0.002461,0.474223,-0.141708,0.017915,0.164533,0.200153,0.000354,0.576788,-0.163977,0.048370,,,,,,
52,0.866667,0.606874,-0.154200,0.006592,0.224625,-0.135064,0.002731,0.467970,-0.146230,0.017279,0.164616,0.200667,0.001342,0.570685,-0.168553,0.047419,,,,,,
53,0.883333,0.600102,-0.159815,0.005204,0.218244,-0.136612,0.002904,0.461219,-0.151078,0.016349,0.164673,0.200808,0.002148,0.563979,-0.173920,0.046167,,,,,,
54,0.900000,0.593094,-0.166529,0.003896,0.211820,-0.138329,0.003003,0.454205,-0.156228,0.015217,0.164783,0.200564,0.002931,0.556842,-0.180136,0.045007,,,,,,
55,0.916667,0.586015,-0.173873,0.002645,0.205585,-0.140149,0.003048,0.447184,-0.162023,0.014021,0.164856,0.200047,0.003637,0.549611,-0.187116,0.043858,,,,,,
56,0.933333,0.579038,-0.181951,0.000805,0.199626,-0.142129,0.002850,0.440393,-0.168274,0.012905,0.164907,0.199320,0.004317,0.542652,-0.194698,0.042721,,,,,,
57,0.950000,0.572474,-0.189619,-0.000342,0.194023,-0.144189,0.002559,0.433893,-0.174878,0.012056,0.164942,0.198277,0.004921,0.536132,-0.202372,0.041672,,,,,,
58,0.966667,0.566952,-0.196337,-0.000864,0.188844,-0.146320,0.002134,0.427951,-0.181459,0.011509,0.164915,0.196945,0.005466,0.530307,-0.209660,0.040781,,,,,,
59,0.983333,0.561789,-0.202807,-0.001655,0.184231,-0.148501,0.001697,0.422641,-0.187524,0.011119,0.164792,0.195430,0.005899,0.525107,-0.216169,0.040204,,,,,,
60,1.000000,0.557340,-0.208578,-0.002213,0.180271,-0.150477,0.001413,0.418017,-0.192929,0.010974,0.164501,0.193863,0.006384,0.520581,-0.221923,0.039977,,,,,,
61,1.016667,0.553593,-0.213571,-0.002419,0.176883,-0.152279,0.001179,0.414079,-0.197667,0.011134,0.164146,0.192302,0.006889,0.516785,-0.226891,0.040101,,,,,,
62,1.033333,0.550445,-0.217834,-0.002339,0.173915,-0.153960,0.000927,0.410740,-0.201774,0.011675,0.163723,0.190879,0.007389,0.513584,-0.231150,0.040511,,,,,,
63,1.050000,0.547725,-0.221070,-0.001516,0.171379,-0.155381,0.000766,0.407808,-0.205261,0.012655,0.163390,0.189651,0.007795,0.510755,-0.234728,0.041429,,,,,,
64,1.066667,0.545436,-0.223076,0.000130,0.169228,-0.156560,0.000756,0.405214,-0.208244,0.014064,0.163182,0.188582,0.008106,0.508330,-0.237668,0.042952,,,,,,
65,1.083333,0.543363,-0.224810,0.002050,0.167377,-0.157536,0.000897,0.403068,-0.210395,0.015936,0.162999,0.187711,0.008457,0.506255,-0.239697,0.045105,,,,,,
66,1.100000,0.542008,-0.225299,0.005033,0.165995,-0.158153,0.001223,0.401342,-0.211808,0.018259,0.162842,0.187028,0.008782,0.504608,-0.240787,0.048010,,,,,,
67,1.116667,0.541117,-0.224933,0.009038,0.165152,-0.158460,0.001940,0.400100,-0.212686,0.021251,0.162649,0.186489,0.009135,0.503408,-0.241139,0.051582,,,,,,
68,1.133333,0.540548,-0.224318,0.013128,0.164615,-0.158572,0.002986,0.399263,-0.213243,0.024861,0.162402,0.186081,0.009588,0.502750,-0.240969,0.055755,,,,,,
69,1.150000,0.540343,-0.223347,0.017910,0.164432,-0.158585,0.004381,0.398753,-0.213618,0.029150,0.162155,0.185842,0.010056,0.502449,-0.240544,0.060526,,,,,,
70,1.166667,0.540430,-0.222362,0.023420,0.164432,-0.158547,0.006143,0.398521,-0.213870,0.034083,0.161917,0.185774,0.010537,0.502419,-0.240035,0.066062,,,,,,
71,1.183333,0.540519,-0.221686,0.030045,0.164771,-0.158379,0.008382,0.398390,-0.213989,0.039479,0.161598,0.185917,0.011092,0.502207,-0.239546,0.072551,,,,,,
72,1.200000,0.540666,-0.221350,0.037658,0.165402,-0.158043,0.010712,0.398397,-0.214195,0.045542,0.161246,0.186228,0.011638,0.501961,-0.239335,0.079952,,,,,,
73,1.216667,0.541021,-0.221225,0.045862,0.166282,-0.157498,0.012746,0.398575,-0.214832,0.052370,0.160903,0.186681,0.012298,0.501938,-0.239620,0.088090,,,,,,
74,1.233333,0.541427,-0.221659,0.054580,0.167270,-0.156836,0.014503,0.398779,-0.215813,0.059774,0.160607,0.187187,0.012858,0.501939,-0.240393,0.096781,,,,,,
75,1.250000,0.541618,-0.222471,0.064209,0.168481,-0.156169,0.016610,0.398917,-0.216838,0.067523,0.160327,0.187685,0.013403,0.502052,-0.241065,0.107229,,,,,,
76,1.266667,0.541740,-0.223426,0.074417,0.169843,-0.155492,0.019246,0.399148,-0.217848,0.076499,0.160220,0.188170,0.013869,0.501188,-0.242539,0.116306,,,,,,
77,1.283333,0.541953,-0.224306,0.084985,0.171325,-0.154711,0.022499,0.399239,-0.219081,0.085039,0.160192,0.188652,0.014314,0.500964,-0.243829,0.126765,,,,,,
78,1.300000,0.541862,-0.225480,0.096040,0.172996,-0.153841,0.026283,0.399211,-0.220271,0.094463,0.160179,0.189150,0.014850,0.500446,-0.245113,0.137671,,,,,,
79,1.316667,0.541517,-0.227015,0.107583,0.174781,-0.152742,0.030369,0.398944,-0.221455,0.104183,0.160176,0.189666,0.015414,0.499530,-0.246575,0.148960,,,,,,
80,1.333333,0.540881,-0.228625,0.119451,0.176633,-0.151470,0.034659,0.398487,-0.222595,0.114080,0.160184,0.190196,0.015899,0.498355,-0.248224,0.160463,,,,,,
81,1.350000,0.540063,-0.230196,0.131786,0.177998,-0.150661,0.039870,0.397755,-0.223996,0.124642,0.160266,0.190692,0.016416,0.497101,-0.249865,0.172224,,,,,,
82,1.366667,0.539096,-0.231735,0.143959,0.179479,-0.149489,0.045224,0.396909,-0.225215,0.135483,0.160454,0.191109,0.016951,0.495743,-0.251467,0.184210,,,,,,
83,1.383333,0.537834,-0.233046,0.156383,0.180739,-0.148259,0.050877,0.395775,-0.226256,0.146657,0.160733,0.191504,0.017483,0.494135,-0.252835,0.196403,,,,,,
84,1.400000,0.536116,-0.234201,0.169192,0.181825,-0.147042,0.056825,0.394208,-0.226797,0.157917,0.161044,0.191848,0.018056,0.491902,-0.253679,0.208915,,,,,,
85,1.416667,0.533904,-0.235136,0.182299,0.182616,-0.145759,0.062969,0.392230,-0.226858,0.169323,0.161500,0.192076,0.018695,0.489126,-0.253909,0.221809,,,,,,
86,1.433333,0.531326,-0.235864,0.195634,0.183116,-0.144429,0.069316,0.389951,-0.226701,0.181043,0.162000,0.192246,0.019305,0.486007,-0.253903,0.234960,,,,,,
87,1.450000,0.528513,-0.236444,0.209035,0.183446,-0.142967,0.076022,0.387419,-0.226532,0.193080,0.162575,0.192352,0.019978,0.482750,-0.253884,0.248185,,,,,,
88,1.466667,0.525523,-0.236954,0.222483,0.183559,-0.141426,0.083070,0.384675,-0.226371,0.205312,0.163009,0.192441,0.020771,0.479409,-0.253976,0.261417,,,,,,
89,1.483333,0.522289,-0.237253,0.236100,0.183548,-0.139874,0.090278,0.381650,-0.226079,0.217718,0.163413,0.192445,0.021608,0.475798,-0.253973,0.274800,,,,,,
90,1.500000,0.518708,-0.237266,0.249780,0.183295,-0.138302,0.097468,0.378393,-0.225814,0.230094,0.163842,0.192374,0.022558,0.471926,-0.253674,0.288250,,,,,,
91,1.516667,0.514918,-0.237185,0.263391,0.182882,-0.136627,0.104746,0.374793,-0.224897,0.243080,0.164307,0.192233,0.023436,0.467816,-0.253129,0.301752,,,,,,
92,1.533333,0.510944,-0.237012,0.276938,0.182275,-0.134811,0.112141,0.371067,-0.224291,0.255503,0.164715,0.192001,0.024403,0.463614,-0.252664,0.315169,,,,,,
93,1.550000,0.507035,-0.236795,0.290263,0.181546,-0.132888,0.119717,0.367286,-0.223673,0.268507,0.165222,0.191730,0.025454,,,,,,,,,
94,1.566667,0.503129,-0.236500,0.303363,0.180732,-0.130952,0.127225,0.363406,-0.223013,0.281609,0.165734,0.191438,0.026616,,,,,,,,,
95,1.583333,0.498800,-0.236057,0.316683,0.179948,-0.129007,0.134627,0.359285,-0.221778,0.294010,0.166196,0.191071,0.027790,,,,,,,,,
96,1.600000,0.494108,-0.235438,0.330280,0.179291,-0.127006,0.141959,0.354935,-0.220159,0.306124,0.167032,0.190971,0.029361,,,,,,,,,
97,1.616667,0.489635,-0.234833,0.343772,0.178732,-0.124979,0.149110,0.350526,-0.219067,0.318398,0.167621,0.190446,0.030639,,,,,,,,,
98,1.633333,0.485435,-0.234809,0.356452,0.178245,-0.122817,0.156104,0.346385,-0.218570,0.331090,0.168160,0.189994,0.031950,,,,,,,,,
99,1.650000,0.481790,-0.235311,0.368044,0.177936,-0.120492,0.162796,0.342524,-0.218671,0.343763,0.168670,0.189606,0.033215,,,,,,,,,
100,1.666667,0.477957,-0.236245,0.379294,0.177864,-0.118069,0.169225,0.338627,-0.218458,0.355358,0.169114,0.189322,0.034472,,,,,,,,,
101,1.683333,0.473556,-0.237765,0.390374,0.178419,-0.115497,0.175458,0.334750,-0.217093,0.365038,0.169564,0.189149,0.035745,,,,,,,,,
102,1.700000,0.468739,-0.238907,0.401036,0.178581,-0.113519,0.180295,0.330845,-0.215301,0.373578,0.170069,0.188998,0.036958,,,,,,,,,
103,1.716667,0.464057,-0.239407,0.410856,0.178738,-0.111719,0.184661,0.326950,-0.214115,0.381307,0.170544,0.188870,0.038144,,,,,,,,,
104,1.733333,0.459998,-0.239679,0.419167,0.178669,-0.110253,0.188415,0.323608,-0.214019,0.388602,0.171157,0.188772,0.039234,,,,,,,,,
105,1.750000,0.457040,-0.239689,0.425510,0.178384,-0.108975,0.191362,0.321117,-0.214574,0.395035,0.171857,0.188753,0.040197,,,,,,,,,
106,1.766667,0.455010,-0.239814,0.429855,0.178546,-0.108255,0.192978,0.319523,-0.214507,0.399278,0.172448,0.188870,0.040998,,,,,,,,,
107,1.783333,0.453722,-0.239964,0.432664,0.178533,-0.107764,0.194216,0.318658,-0.213474,0.401299,0.172865,0.189113,0.041752,,,,,,,,,
108,1.800000,0.453270,-0.239512,0.434270,0.178667,-0.107580,0.194687,0.318458,-0.212431,0.401864,0.173160,0.189445,0.042544,,,,,,,,,
109,1.816667,0.453588,-0.238551,0.434535,0.178881,-0.107775,0.194276,0.318920,-0.212100,0.401259,0.173207,0.189893,0.043239,,,,,,,,,
110,1.833333,0.454772,-0.237769,0.433350,0.179260,-0.108324,0.193011,0.320137,-0.212181,0.399397,0.173055,0.190490,0.043834,,,,,,,,,
111,1.850000,0.456902,-0.237457,0.430672,0.179973,-0.109023,0.190997,0.322191,-0.212472,0.396441,0.172735,0.191106,0.044220,,,,,,,,,
112,1.866667,0.459949,-0.237531,0.426645,0.181099,-0.109740,0.188405,0.325029,-0.212762,0.392340,0.172206,0.191900,0.044518,,,,,,,,,
113,1.883333,0.463737,-0.237959,0.421296,0.182468,-0.110430,0.185250,0.328461,-0.212824,0.387151,0.171552,0.192798,0.044682,,,,,,,,,
114,1.900000,0.468013,-0.238619,0.415095,0.183973,-0.111183,0.181607,0.332355,-0.212865,0.380844,0.170862,0.193812,0.044608,,,,,,,,,
115,1.916667,0.472403,-0.239510,0.408242,0.185261,-0.112019,0.177597,0.336702,-0.212804,0.373530,0.170345,0.194839,0.044157,,,,,,,,,
116,1.933333,0.476881,-0.240517,0.400516,0.187240,-0.112673,0.173357,0.341261,-0.212827,0.365521,0.170074,0.195823,0.043365,,,,,,,,,
117,1.950000,0.481586,-0.240920,0.391855,0.188474,-0.113911,0.167842,0.345781,-0.212818,0.356841,0.169822,0.196779,0.042349,,,,,,,,,
118,1.966667,0.486585,-0.241085,0.382128,0.189916,-0.114974,0.162099,0.350428,-0.212661,0.347440,0.169451,0.197744,0.041273,,,,,,,,,
119,1.983333,0.491710,-0.241341,0.371593,0.191113,-0.115991,0.156218,0.355271,-0.212220,0.337513,0.169005,0.198713,0.040104,,,,,,,,,
120,2.000000,0.496689,-0.241224,0.360573,0.191899,-0.117112,0.149871,0.360160,-0.211353,0.326753,0.168451,0.199657,0.038771,,,,,,,,,
121,2.016667,0.501327,-0.240623,0.349124,0.192297,-0.118218,0.143243,0.364653,-0.210394,0.315425,0.167779,0.200605,0.037235,,,,,,,,,
122,2.033333,0.505036,-0.239457,0.337022,0.192467,-0.119336,0.136283,0.368604,-0.209714,0.303419,0.166764,0.201107,0.035276,,,,,,,,,
123,2.050000,0.508709,-0.238069,0.324380,0.192412,-0.120320,0.129291,0.372179,-0.209291,0.290866,0.165829,0.202044,0.033552,,,,,,,,,
124,2.066667,0.512193,-0.236873,0.310973,0.192033,-0.121323,0.122004,0.375587,-0.208807,0.277948,0.164687,0.202897,0.031758,,,,,,,,,
125,2.083333,0.515573,-0.236029,0.297055,0.191396,-0.122477,0.114403,0.378926,-0.208085,0.264668,0.163512,0.203583,0.029850,,,,,,,,,
126,2.100000,0.518535,-0.235553,0.282937,0.190632,-0.123671,0.106704,0.382083,-0.207072,0.251017,0.162393,0.204122,0.027946,0.468118,-0.243686,0.312758,,,,,,
127,2.116667,0.520965,-0.235097,0.268753,0.189785,-0.124922,0.098842,0.384778,-0.206264,0.237262,0.161251,0.204543,0.025995,0.471041,-0.242605,0.298352,,,,,,
128,2.133333,0.522906,-0.234545,0.254634,0.188835,-0.126175,0.090927,0.386954,-0.204882,0.224819,0.160200,0.204875,0.024071,0.473406,-0.241786,0.283903,,,,,,
129,2.150000,0.524320,-0.234218,0.240566,0.187677,-0.127536,0.082890,0.388708,-0.205482,0.209574,0.159231,0.205071,0.022067,0.475193,-0.241153,0.269602,,,,,,
130,2.166667,0.525369,-0.233947,0.226676,0.186417,-0.128903,0.074812,0.390161,-0.204970,0.195617,0.158332,0.205097,0.020032,0.476429,-0.240629,0.255406,,,,,,
131,2.183333,0.526200,-0.233668,0.212661,0.185120,-0.130225,0.066738,0.391234,-0.204207,0.181690,0.157426,0.205104,0.018148,0.477373,-0.240216,0.241108,,,,,,
132,2.200000,0.526801,-0.233402,0.198183,0.183733,-0.131484,0.058500,0.392165,-0.203647,0.167523,0.156488,0.205035,0.016234,0.478264,-0.239714,0.226483,,,,,,
133,2.216667,0.527193,-0.233228,0.183113,0.182520,-0.132429,0.049964,0.392886,-0.203120,0.153297,0.155508,0.204860,0.014459,0.479175,-0.239099,0.211323,,,,,,
134,2.233333,0.526966,-0.233483,0.167867,0.180773,-0.133963,0.041520,0.393364,-0.202417,0.138451,0.154504,0.204551,0.012813,0.479792,-0.238617,0.195740,,,,,,
135,2.250000,0.526730,-0.233422,0.152208,0.179036,-0.135432,0.032194,0.393354,-0.202506,0.123763,0.153497,0.204012,0.011170,0.480019,-0.238522,0.179977,,,,,,
136,2.266667,0.526420,-0.233592,0.136190,0.177316,-0.136969,0.022769,0.393332,-0.202571,0.108557,0.152650,0.203172,0.009553,0.480010,-0.238898,0.163972,,,,,,
137,2.283333,0.526328,-0.233780,0.119664,0.175342,-0.138839,0.012424,0.393249,-0.202930,0.093180,0.151985,0.202118,0.007966,0.480221,-0.239622,0.147697,,,,,,
