Format Version,1.2,Take Name,dir_right_or_rnd_sx_circ,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2025-03-27 02.45.43.273 PM,Total Frames,4481,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,arm_elbow,arm_elbow,arm_elbow,arm_finger,arm_finger,arm_finger,arm_hand,arm_hand,arm_hand,arm_shoulder,arm_shoulder,arm_shoulder,arm_EE,arm_EE,arm_EE,Marker_262,Marker_262,Marker_262
,,"8392B20CF49E3571480B06D800000003","8392B20CF49E3571480B06D800000003","8392B20CF49E3571480B06D800000003","8392B20CF49E3571480B06D800000001","8392B20CF49E3571480B06D800000001","8392B20CF49E3571480B06D800000001","8392B20CF49E3571480B06D800000002","8392B20CF49E3571480B06D800000002","8392B20CF49E3571480B06D800000002","8392B20CF49E3571480B06D800000004","8392B20CF49E3571480B06D800000004","8392B20CF49E3571480B06D800000004","8392B20CF49E3571480B06D800000000","8392B20CF49E3571480B06D800000000","8392B20CF49E3571480B06D800000000","8392B20CF49E3570106","8392B20CF49E3570106","8392B20CF49E3570106"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.187564,-0.031462,-0.307138,0.466975,-0.121683,-0.069103,0.427410,-0.030525,-0.101140,0.146121,0.178051,-0.137722,0.434022,-0.168138,-0.065487,,,
1,0.016667,0.187284,-0.032069,-0.307451,0.466985,-0.121440,-0.069019,0.428204,-0.030638,-0.102855,0.146249,0.177755,-0.138127,0.433688,-0.167544,-0.064529,,,
2,0.033333,0.186802,-0.032972,-0.307817,0.466921,-0.120788,-0.068401,0.429506,-0.030804,-0.105634,0.146396,0.177488,-0.138665,0.432950,-0.166112,-0.062235,,,
3,0.050000,0.186061,-0.034227,-0.308061,0.466949,-0.119626,-0.067504,0.431340,-0.031166,-0.109720,0.146529,0.177287,-0.139300,0.431953,-0.163645,-0.058577,,,
4,0.066667,0.184809,-0.035829,-0.308137,0.467441,-0.118251,-0.066655,0.433596,-0.032026,-0.114944,0.146662,0.177196,-0.139991,0.430600,-0.160255,-0.054091,,,
5,0.083333,0.183127,-0.037674,-0.307985,0.466988,-0.116811,-0.065600,0.436289,-0.033880,-0.121170,0.146807,0.177195,-0.140734,0.428693,-0.155731,-0.048562,,,
6,0.100000,0.180847,-0.039870,-0.307628,0.465923,-0.114622,-0.063218,0.439334,-0.037412,-0.128476,0.146929,0.177209,-0.141460,0.426227,-0.149459,-0.041858,,,
7,0.116667,0.178343,-0.042195,-0.307355,0.464784,-0.112251,-0.060850,0.442794,-0.043395,-0.136751,0.147045,0.177200,-0.142311,0.422886,-0.140038,-0.034193,,,
8,0.133333,0.175431,-0.045333,-0.306617,0.463288,-0.109276,-0.058394,0.445616,-0.052915,-0.145043,0.147098,0.177081,-0.143089,0.419683,-0.127395,-0.026631,,,
9,0.150000,0.172442,-0.048608,-0.306124,0.461787,-0.105824,-0.056322,0.447265,-0.065644,-0.151472,0.147107,0.176812,-0.143936,0.417448,-0.111577,-0.020981,,,
