Format Version,1.2,Take Name,dir_top_or_rnd_sx_circ,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2025-03-27 02.47.30.281 PM,Total Frames,3461,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,arm_EE,arm_EE,arm_EE,arm_finger,arm_finger,arm_finger,arm_elbow,arm_elbow,arm_elbow,arm_hand,arm_hand,arm_hand,arm_shoulder,arm_shoulder,arm_shoulder,Marker_285,Marker_285,Marker_285
,,"8392B20CF49E3571480B06D800000000","8392B20CF49E3571480B06D800000000","8392B20CF49E3571480B06D800000000","8392B20CF49E3571480B06D800000001","8392B20CF49E3571480B06D800000001","8392B20CF49E3571480B06D800000001","8392B20CF49E3571480B06D800000003","8392B20CF49E3571480B06D800000003","8392B20CF49E3571480B06D800000003","8392B20CF49E3571480B06D800000002","8392B20CF49E3571480B06D800000002","8392B20CF49E3571480B06D800000002","8392B20CF49E3571480B06D800000004","8392B20CF49E3571480B06D800000004","8392B20CF49E3571480B06D800000004","8392B20CF49E357011D","8392B20CF49E357011D","8392B20CF49E357011D"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.513956,-0.099927,-0.091846,0.542206,-0.153447,-0.083490,0.208775,-0.122325,-0.266539,0.503538,-0.232933,-0.141462,0.165718,0.165101,-0.160977,,,
1,0.016667,0.515631,-0.099178,-0.094039,0.543963,-0.152704,-0.085955,0.210166,-0.121604,-0.268466,0.505174,-0.232044,-0.143885,0.167107,0.165608,-0.162419,,,
2,0.033333,0.517179,-0.098288,-0.096237,0.545536,-0.151797,-0.088191,0.211455,-0.120861,-0.270240,0.506687,-0.231139,-0.146165,0.168460,0.166114,-0.163752,,,
3,0.050000,0.518583,-0.097414,-0.098334,0.547025,-0.150923,-0.090344,0.212651,-0.120129,-0.271904,0.508081,-0.230272,-0.148250,0.169811,0.166631,-0.164971,,,
4,0.066667,0.519805,-0.096595,-0.100254,0.548336,-0.150065,-0.092342,0.213751,-0.119435,-0.273518,0.509400,-0.229436,-0.150219,0.171104,0.167151,-0.166089,,,
5,0.083333,0.520952,-0.095903,-0.101902,0.549530,-0.149380,-0.094164,0.214791,-0.118760,-0.275006,0.510581,-0.228695,-0.152075,0.172325,0.167588,-0.167103,,,
6,0.100000,0.521877,-0.095376,-0.103300,0.550550,-0.148884,-0.095715,0.215753,-0.118135,-0.276437,0.511627,-0.228126,-0.153701,0.173455,0.168017,-0.168049,,,
7,0.116667,0.522629,-0.095106,-0.104435,0.551405,-0.148560,-0.097059,0.216728,-0.117568,-0.277752,0.512565,-0.227737,-0.155216,0.174487,0.168417,-0.168992,,,
8,0.133333,0.523259,-0.095061,-0.105439,0.552097,-0.148506,-0.098122,0.217684,-0.117034,-0.279014,0.513453,-0.227584,-0.156478,0.175387,0.168805,-0.169960,,,
9,0.150000,0.523838,-0.095287,-0.106226,0.552712,-0.148748,-0.098967,0.218628,-0.116568,-0.280231,0.514228,-0.227697,-0.157662,0.176172,0.169179,-0.170942,,,
10,0.166667,0.524464,-0.095852,-0.106916,0.553358,-0.149309,-0.099768,0.219609,-0.116164,-0.281313,0.514950,-0.228052,-0.158826,0.176886,0.169555,-0.171914,,,
11,0.183333,0.525263,-0.096745,-0.107392,0.554093,-0.150251,-0.100554,0.220620,-0.115745,-0.282323,0.515634,-0.228613,-0.160044,0.177580,0.169963,-0.172833,,,
12,0.200000,0.526328,-0.097910,-0.107814,0.555041,-0.151530,-0.101329,0.221740,-0.115269,-0.283319,0.516291,-0.229423,-0.161225,0.178202,0.170407,-0.173672,,,
13,0.216667,0.527635,-0.099228,-0.108109,0.556084,-0.152992,-0.101945,0.222951,-0.114790,-0.284159,0.516936,-0.230408,-0.162210,0.178856,0.170877,-0.174414,,,
14,0.233333,0.529136,-0.100540,-0.108214,0.557369,-0.154471,-0.102413,0.224410,-0.114291,-0.284973,0.517845,-0.231351,-0.163077,0.179379,0.171418,-0.175170,,,
15,0.250000,0.530905,-0.101641,-0.108178,0.558871,-0.155722,-0.102652,0.226194,-0.113754,-0.285715,0.519109,-0.232048,-0.163803,0.179728,0.171858,-0.175931,,,
16,0.266667,0.532976,-0.102400,-0.107721,0.560696,-0.156639,-0.102645,0.228238,-0.113191,-0.286318,0.520817,-0.232318,-0.164427,0.179789,0.172283,-0.176895,,,
17,0.283333,0.535290,-0.102488,-0.107213,0.562898,-0.156809,-0.102548,0.230498,-0.112617,-0.286771,0.522842,-0.231951,-0.164892,0.179563,0.172661,-0.177809,,,
18,0.300000,0.537889,-0.101578,-0.106871,0.565374,-0.155975,-0.102594,0.232765,-0.112029,-0.287112,0.525088,-0.230748,-0.165127,0.179165,0.172970,-0.178829,,,
19,0.316667,0.540715,-0.099361,-0.106719,0.568009,-0.153812,-0.102714,0.234735,-0.111485,-0.287334,0.527285,-0.228413,-0.165127,0.178630,0.173179,-0.179938,,,
20,0.333333,0.543595,-0.095518,-0.106764,0.570689,-0.150062,-0.102936,0.236105,-0.111022,-0.287504,0.529142,-0.224612,-0.164755,0.178011,0.173170,-0.181065,,,
21,0.350000,0.546036,-0.089597,-0.107226,0.572939,-0.144205,-0.103252,0.236728,-0.110739,-0.287695,0.530454,-0.219102,-0.163958,0.177317,0.172871,-0.182284,,,
22,0.366667,0.547163,-0.081473,-0.108118,0.574247,-0.135964,-0.103481,0.236518,-0.110601,-0.287866,0.531178,-0.211941,-0.162316,0.176557,0.172465,-0.183616,,,
23,0.383333,0.546058,-0.071129,-0.109350,0.573900,-0.125080,-0.103349,0.235552,-0.110525,-0.287969,0.531526,-0.203221,-0.159890,0.175769,0.172082,-0.184884,,,
24,0.400000,0.542287,-0.059122,-0.110903,0.571485,-0.112136,-0.102747,0.233818,-0.110551,-0.288058,0.531370,-0.193219,-0.156752,0.174863,0.171618,-0.186128,,,
25,0.416667,0.536101,-0.046552,-0.112609,0.566877,-0.098169,-0.101675,0.231284,-0.110652,-0.288352,0.530164,-0.182680,-0.153284,0.173791,0.171144,-0.187573,,,
26,0.433333,0.527858,-0.034389,-0.114270,0.560262,-0.084302,-0.100595,0.227876,-0.110732,-0.288909,0.527698,-0.171990,-0.149578,0.172596,0.170724,-0.189297,,,
27,0.450000,0.517775,-0.023590,-0.115628,0.551936,-0.071706,-0.099767,0.223554,-0.110845,-0.289831,0.523763,-0.162053,-0.146823,0.171388,0.170436,-0.191182,,,
28,0.466667,0.506499,-0.014766,-0.116756,0.542330,-0.061042,-0.099246,0.218156,-0.111108,-0.291173,0.518552,-0.153295,-0.144089,0.170315,0.170151,-0.192733,,,
29,0.483333,0.494621,-0.008240,-0.117936,0.531982,-0.052551,-0.098793,0.211856,-0.111507,-0.292814,0.511837,-0.146720,-0.142453,0.169310,0.169735,-0.194000,,,
30,0.500000,0.482565,-0.004219,-0.119078,0.520814,-0.047179,-0.098571,0.204833,-0.112056,-0.294746,0.504222,-0.142369,-0.141573,0.168270,0.169094,-0.195248,,,
31,0.516667,0.470535,-0.002759,-0.120054,0.509505,-0.044640,-0.098603,0.197239,-0.112797,-0.296919,0.496203,-0.140328,-0.141756,0.167257,0.168095,-0.196474,,,
32,0.533333,0.459019,-0.003860,-0.120780,0.498520,-0.045348,-0.099365,0.189389,-0.113700,-0.299399,0.488150,-0.140588,-0.143328,0.166404,0.166818,-0.197468,,,
33,0.550000,0.448719,-0.007389,-0.121744,0.488676,-0.048523,-0.100553,0.181538,-0.114688,-0.302156,0.480225,-0.143315,-0.146046,0.165686,0.165262,-0.198086,,,
34,0.566667,0.440417,-0.013112,-0.123557,0.480310,-0.054394,-0.102736,0.173954,-0.115686,-0.305188,0.472640,-0.148552,-0.149686,0.165005,0.163576,-0.198649,,,
35,0.583333,0.434313,-0.020675,-0.126320,0.473795,-0.062593,-0.105984,0.166853,-0.116604,-0.308339,0.465489,-0.156336,-0.155000,0.164342,0.161997,-0.199258,,,
36,0.600000,0.430120,-0.029997,-0.129565,0.468983,-0.072742,-0.110076,0.160591,-0.117309,-0.311589,0.459463,-0.165543,-0.160672,0.163748,0.160763,-0.199685,,,
37,0.616667,0.427564,-0.040791,-0.132897,0.465800,-0.084624,-0.114714,0.155312,-0.117778,-0.314743,0.454654,-0.176021,-0.167452,0.163187,0.159970,-0.200009,,,
38,0.633333,0.426710,-0.052673,-0.136215,0.464191,-0.097789,-0.119776,0.151399,-0.117930,-0.317781,0.450939,-0.187307,-0.175097,0.162691,0.159553,-0.200115,,,
39,0.650000,0.427591,-0.064830,-0.139870,0.464181,-0.111361,-0.125437,0.148821,-0.117763,-0.320728,0.448247,-0.198662,-0.183358,0.162292,0.159397,-0.199953,,,
40,0.666667,0.429703,-0.076485,-0.143991,0.465364,-0.124268,-0.131530,0.147622,-0.117426,-0.323555,0.446685,-0.209367,-0.191757,0.162034,0.159414,-0.199532,,,
41,0.683333,0.432636,-0.087299,-0.148456,0.467428,-0.136162,-0.137880,0.147784,-0.117012,-0.326111,0.446393,-0.219039,-0.200257,0.161766,0.159614,-0.198952,,,
42,0.700000,0.436476,-0.097091,-0.153281,0.470452,-0.146805,-0.144350,0.149185,-0.116596,-0.328258,0.447423,-0.227722,-0.208568,0.161385,0.160088,-0.198333,,,
43,0.716667,0.441298,-0.105679,-0.158452,0.474671,-0.156108,-0.151045,0.151774,-0.116121,-0.329906,0.449700,-0.235314,-0.216642,0.160934,0.160750,-0.197844,,,
44,0.733333,0.447119,-0.113012,-0.163966,0.479954,-0.163966,-0.157885,0.155435,-0.115702,-0.330985,0.453219,-0.241814,-0.224388,0.160415,0.161603,-0.197253,,,
45,0.750000,0.453878,-0.119010,-0.169555,0.486307,-0.170305,-0.164602,0.160009,-0.115281,-0.331672,0.457838,-0.247116,-0.231699,0.159839,0.162547,-0.196758,,,
46,0.766667,0.461594,-0.123547,-0.175094,0.493681,-0.175171,-0.171292,0.165258,-0.114871,-0.331838,0.463439,-0.251064,-0.238584,0.159287,0.163492,-0.196147,,,
47,0.783333,0.470015,-0.126566,-0.180525,0.501808,-0.178372,-0.177682,0.170993,-0.114373,-0.331604,0.469878,-0.253670,-0.244818,0.158725,0.164495,-0.195660,,,
48,0.800000,0.479006,-0.127998,-0.185647,0.510596,-0.180003,-0.183559,0.177138,-0.113840,-0.330989,0.476979,-0.254935,-0.250287,0.158149,0.165568,-0.195174,,,
49,0.816667,0.488450,-0.127887,-0.190149,0.519873,-0.180006,-0.188899,0.183484,-0.113180,-0.329977,0.484526,-0.254691,-0.254975,0.157509,0.166639,-0.194794,,,
50,0.833333,0.498025,-0.125994,-0.193729,0.529455,-0.178135,-0.193448,0.189534,-0.112286,-0.328542,0.492314,-0.252588,-0.258779,0.156788,0.167683,-0.194439,,,
51,0.850000,0.507286,-0.121911,-0.196622,0.538894,-0.173951,-0.197187,0.195138,-0.111344,-0.326831,0.500045,-0.248577,-0.261248,0.155903,0.168669,-0.194238,,,
52,0.866667,0.515710,-0.115257,-0.198887,0.547675,-0.167172,-0.199877,0.200056,-0.110380,-0.324847,0.507446,-0.242640,-0.261893,0.154720,0.169545,-0.194345,,,
53,0.883333,0.522602,-0.106046,-0.200317,0.555200,-0.157539,-0.201080,0.204092,-0.109532,-0.322621,0.514336,-0.234644,-0.260671,0.153180,0.170370,-0.194839,,,
54,0.900000,0.527223,-0.094345,-0.200645,0.560862,-0.145197,-0.200633,0.207081,-0.108895,-0.320103,0.520543,-0.224588,-0.257525,0.151273,0.171041,-0.195856,,,
55,0.916667,0.529289,-0.080690,-0.199996,0.564702,-0.130355,-0.198331,0.208994,-0.108421,-0.317235,0.525786,-0.212806,-0.252622,0.149007,0.171646,-0.197130,,,
56,0.933333,0.528696,-0.065938,-0.198399,0.565679,-0.114310,-0.194833,0.209809,-0.108190,-0.314081,0.529574,-0.199881,-0.246345,0.146486,0.172078,-0.198577,,,
57,0.950000,0.525512,-0.051042,-0.195989,0.564192,-0.097909,-0.190230,0.209431,-0.108162,-0.310839,0.531465,-0.186591,-0.238902,0.143813,0.172459,-0.200097,,,
58,0.966667,0.519953,-0.036893,-0.192940,0.560185,-0.082113,-0.184708,0.207774,-0.108362,-0.307614,0.531360,-0.173482,-0.229757,0.141117,0.172838,-0.201579,,,
59,0.983333,0.512220,-0.024311,-0.188963,0.553717,-0.067835,-0.178198,0.204728,-0.108893,-0.304584,0.528732,-0.161647,-0.220353,0.138231,0.173142,-0.203170,,,
60,1.000000,0.502306,-0.013799,-0.183774,0.544915,-0.055635,-0.170653,0.200226,-0.109964,-0.301803,0.523811,-0.151316,-0.210684,0.135267,0.173148,-0.204972,,,
61,1.016667,0.490481,-0.005790,-0.177378,0.533981,-0.046029,-0.162402,0.194284,-0.111588,-0.299376,0.516753,-0.143019,-0.201088,0.132298,0.172707,-0.206858,,,
62,1.033333,0.477109,-0.000558,-0.170196,0.521334,-0.039470,-0.153671,0.186907,-0.113693,-0.297368,0.507777,-0.137150,-0.192041,0.129265,0.171897,-0.208976,,,
63,1.050000,0.462682,0.001703,-0.162580,0.507360,-0.036145,-0.144825,0.178358,-0.116050,-0.295908,0.497223,-0.134044,-0.183735,0.126254,0.170649,-0.211235,,,
64,1.066667,0.447776,0.000886,-0.154948,0.492727,-0.036267,-0.136379,0.168889,-0.118455,-0.295178,0.485542,-0.133871,-0.176752,0.123588,0.169135,-0.213159,,,
65,1.083333,0.433063,-0.003013,-0.147696,0.478203,-0.039826,-0.128924,0.158703,-0.120805,-0.295273,0.473372,-0.136694,-0.171536,0.121460,0.167260,-0.214549,,,
66,1.100000,0.419476,-0.009781,-0.141552,0.464575,-0.046733,-0.123016,0.148427,-0.123215,-0.296335,0.461212,-0.142499,-0.168348,0.119713,0.165025,-0.215315,,,
67,1.116667,0.407734,-0.019069,-0.137247,0.452246,-0.056910,-0.119632,0.138521,-0.125451,-0.298486,0.449588,-0.151146,-0.167259,0.118262,0.162777,-0.216069,,,
68,1.133333,0.398342,-0.030634,-0.135023,0.442091,-0.069523,-0.117893,0.129411,-0.127303,-0.301564,0.438972,-0.162479,-0.169338,0.117096,0.160961,-0.216777,,,
69,1.150000,0.391333,-0.044105,-0.134886,0.434087,-0.084427,-0.118599,0.121645,-0.128489,-0.305614,0.430124,-0.175360,-0.173400,0.116340,0.159719,-0.217396,,,
