Format Version,1.2,Take Name,dir_left_or_top_dx_lin,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2025-03-26 10.30.49.443 AM,Total Frames,2526,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,arm_finger,arm_finger,arm_finger,arm_EE,arm_EE,arm_EE,arm_shoulder,arm_shoulder,arm_shoulder,arm_elbow,arm_elbow,arm_elbow,arm_hand,arm_hand,arm_hand,Marker_109,Marker_109,Marker_109
,,"8392B20CF49E3571480B06D800000001","8392B20CF49E3571480B06D800000001","8392B20CF49E3571480B06D800000001","8392B20CF49E3571480B06D800000000","8392B20CF49E3571480B06D800000000","8392B20CF49E3571480B06D800000000","8392B20CF49E3571480B06D800000004","8392B20CF49E3571480B06D800000004","8392B20CF49E3571480B06D800000004","8392B20CF49E3571480B06D800000003","8392B20CF49E3571480B06D800000003","8392B20CF49E3571480B06D800000003","8392B20CF49E3571480B06D800000002","8392B20CF49E3571480B06D800000002","8392B20CF49E3571480B06D800000002","8392B20CF49E35706D","8392B20CF49E35706D","8392B20CF49E35706D"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.298456,0.046077,-0.544959,0.291259,0.005738,-0.582957,0.114280,0.183680,-0.052115,0.274633,-0.050661,-0.186299,0.270408,0.010733,-0.443782,,,
1,0.016667,0.297592,0.045964,-0.542431,0.290240,0.005588,-0.580366,0.113824,0.183951,-0.051536,0.275679,-0.050784,-0.183415,0.270053,0.010707,-0.441060,,,
2,0.033333,0.296682,0.046084,-0.539542,0.289264,0.005658,-0.577445,0.113390,0.184151,-0.050792,0.276704,-0.050983,-0.180359,0.269667,0.010714,-0.438015,,,
3,0.050000,0.295734,0.046404,-0.536425,0.288375,0.005911,-0.574300,0.112972,0.184363,-0.049763,0.278020,-0.050938,-0.177273,0.269226,0.010792,-0.434819,,,
4,0.066667,0.294871,0.046702,-0.533384,0.287539,0.006147,-0.571158,0.112440,0.184602,-0.048574,0.278854,-0.051000,-0.173842,0.268774,0.011098,-0.431642,,,
5,0.083333,0.294193,0.047038,-0.530466,0.286754,0.006393,-0.568103,0.111809,0.184829,-0.047298,0.279496,-0.051080,-0.170490,0.268360,0.011662,-0.428563,,,
6,0.100000,0.293517,0.047569,-0.527501,0.285910,0.006855,-0.565012,0.111191,0.184920,-0.045965,0.280152,-0.051161,-0.167139,0.267963,0.012371,-0.425469,,,
7,0.116667,0.292762,0.048296,-0.524426,0.284916,0.007560,-0.561867,0.110658,0.184947,-0.044488,0.280741,-0.051212,-0.163911,0.267485,0.013109,-0.422248,,,
8,0.133333,0.291883,0.049187,-0.521335,0.284094,0.008419,-0.558789,0.110164,0.184908,-0.042929,0.281226,-0.051244,-0.160831,0.266963,0.013821,-0.419120,,,
9,0.150000,0.291063,0.050186,-0.518235,0.283349,0.009435,-0.555720,0.109622,0.184889,-0.041359,0.281610,-0.051248,-0.157883,0.266460,0.014565,-0.416053,,,
10,0.166667,0.290574,0.051242,-0.515332,0.282800,0.010452,-0.552803,0.109085,0.184854,-0.039739,0.281961,-0.051291,-0.154950,0.266074,0.015561,-0.413097,,,
11,0.183333,0.290264,0.052356,-0.512426,0.282429,0.011531,-0.549883,0.108572,0.184758,-0.038230,0.282322,-0.051410,-0.152033,0.265840,0.016641,-0.410208,,,
12,0.200000,0.289990,0.053629,-0.509157,0.282063,0.012935,-0.546734,0.108074,0.184618,-0.036678,0.282715,-0.051677,-0.149019,0.265803,0.017670,-0.407022,,,
13,0.216667,0.289900,0.054996,-0.505548,0.281822,0.014494,-0.543256,0.107667,0.184392,-0.035047,0.283097,-0.051998,-0.145941,0.265738,0.018581,-0.403507,,,
14,0.233333,0.289808,0.056289,-0.501752,0.281891,0.015932,-0.539672,0.107286,0.184240,-0.033325,0.283369,-0.052385,-0.142729,0.265647,0.019318,-0.399944,,,
15,0.250000,0.289823,0.057401,-0.497895,0.282066,0.017143,-0.535952,0.106853,0.184138,-0.031534,0.283591,-0.052844,-0.139291,0.265638,0.020028,-0.396293,,,
16,0.266667,0.290009,0.058344,-0.493889,0.282330,0.018202,-0.532051,0.106445,0.183999,-0.029712,0.283843,-0.053387,-0.135637,0.265700,0.020684,-0.392449,,,
17,0.283333,0.290435,0.059213,-0.489567,0.282677,0.019213,-0.527862,0.106014,0.183785,-0.027910,0.284198,-0.053997,-0.131719,0.265964,0.021228,-0.388298,,,
18,0.300000,0.290940,0.059934,-0.484915,0.282999,0.020191,-0.523380,0.105647,0.183547,-0.026031,0.284614,-0.054745,-0.127623,0.266351,0.021479,-0.383777,,,
19,0.316667,0.291456,0.060297,-0.480207,0.283454,0.020693,-0.518860,0.105343,0.183394,-0.023918,0.284915,-0.055367,-0.123423,0.266878,0.021470,-0.379214,,,
20,0.333333,0.292121,0.060073,-0.475848,0.284047,0.020549,-0.514522,0.104899,0.183350,-0.021701,0.285131,-0.055891,-0.119141,0.267421,0.021230,-0.374927,,,
21,0.350000,0.292636,0.059460,-0.471768,0.284697,0.019887,-0.510415,0.104378,0.183333,-0.019473,0.285335,-0.056301,-0.114885,0.267877,0.020698,-0.370817,,,
22,0.366667,0.293134,0.058605,-0.467741,0.285227,0.019026,-0.506364,0.103867,0.183283,-0.017265,0.285635,-0.056585,-0.110772,0.268357,0.019860,-0.366753,,,
23,0.383333,0.293507,0.057557,-0.463866,0.285743,0.017977,-0.502553,0.103474,0.183176,-0.015102,0.286002,-0.056809,-0.106913,0.268789,0.018713,-0.362942,,,
24,0.400000,0.293877,0.056182,-0.460505,0.286248,0.016489,-0.499076,0.103184,0.183059,-0.013047,0.286348,-0.057080,-0.103332,0.269137,0.017363,-0.359522,,,
25,0.416667,0.294205,0.054416,-0.457576,0.286704,0.014605,-0.496075,0.102961,0.182933,-0.011155,0.286684,-0.057464,-0.100086,0.269514,0.015843,-0.356492,,,
26,0.433333,0.294527,0.052347,-0.454935,0.287092,0.012384,-0.493293,0.102843,0.182726,-0.009514,0.287009,-0.057988,-0.097146,0.269893,0.014045,-0.353738,,,
27,0.450000,0.294772,0.050109,-0.452315,0.287478,0.010129,-0.490622,0.102822,0.182396,-0.008105,0.287392,-0.058736,-0.094431,0.270339,0.011878,-0.351052,,,
28,0.466667,0.294982,0.047665,-0.449586,0.287721,0.007669,-0.487865,0.102900,0.181864,-0.007012,0.287854,-0.059833,-0.091791,0.270804,0.009458,-0.348349,,,
29,0.483333,0.295306,0.044874,-0.446877,0.288153,0.004947,-0.485106,0.103182,0.181129,-0.005839,0.288212,-0.061140,-0.089147,0.271237,0.006714,-0.345700,,,
30,0.500000,0.295772,0.041747,-0.444282,0.288830,0.001746,-0.482408,0.103534,0.180497,-0.004482,0.288320,-0.062607,-0.086445,0.271769,0.003801,-0.343155,,,
31,0.516667,0.296345,0.038434,-0.441498,0.289563,-0.001659,-0.479525,0.103748,0.179994,-0.003301,0.288291,-0.064216,-0.083465,0.272284,0.000830,-0.340927,,,
32,0.533333,0.297037,0.035064,-0.438186,0.290399,-0.005055,-0.476196,0.103878,0.179535,-0.002263,0.288244,-0.065896,-0.080120,0.272832,-0.002562,-0.337044,,,
33,0.550000,0.297662,0.031798,-0.434290,0.290971,-0.008316,-0.472275,0.104065,0.179116,-0.001167,0.288338,-0.067695,-0.076214,0.273392,-0.005627,-0.333103,,,
34,0.566667,0.297939,0.028714,-0.429579,0.291190,-0.011371,-0.467561,0.104421,0.178643,-0.000111,0.288717,-0.069605,-0.071668,0.273858,-0.008832,-0.328322,,,
35,0.583333,0.297920,0.025669,-0.424004,0.291174,-0.014326,-0.462030,0.104912,0.178064,0.000976,0.289290,-0.071610,-0.066402,0.274107,-0.012031,-0.322780,,,
36,0.600000,0.297798,0.022552,-0.417730,0.291053,-0.017387,-0.455765,0.105481,0.177551,0.002081,0.289961,-0.073634,-0.060418,0.274246,-0.015198,-0.316570,,,
37,0.616667,0.297795,0.019312,-0.410836,0.291112,-0.020634,-0.448798,0.105962,0.177127,0.003156,0.290674,-0.075529,-0.053666,0.274466,-0.018375,-0.309685,,,
38,0.633333,0.297990,0.016015,-0.403232,0.291384,-0.023960,-0.441025,0.106330,0.176812,0.004303,0.291450,-0.077299,-0.046168,0.274738,-0.021549,-0.301991,,,
39,0.650000,0.298271,0.012692,-0.394914,0.291617,-0.027277,-0.432581,0.106652,0.176530,0.005614,0.292233,-0.078885,-0.037904,0.275114,-0.024586,-0.293625,,,
40,0.666667,0.298569,0.009439,-0.385967,0.291890,-0.030580,-0.423540,0.106912,0.176296,0.007078,0.292953,-0.080233,-0.028985,0.275424,-0.027581,-0.284650,,,
41,0.683333,0.298670,0.006244,-0.376513,0.291936,-0.033885,-0.413899,0.107042,0.176165,0.008622,0.293471,-0.081411,-0.019415,0.275525,-0.030473,-0.275090,,,
42,0.700000,0.298481,0.003076,-0.366614,0.291914,-0.037235,-0.403834,0.107086,0.176151,0.010200,0.293719,-0.082316,-0.009280,0.275412,-0.033231,-0.265081,,,
43,0.716667,0.298267,0.000005,-0.356426,0.291848,-0.040554,-0.393356,0.107016,0.176213,0.011824,0.293698,-0.082916,0.001327,0.275225,-0.035766,-0.254694,,,
44,0.733333,0.298155,-0.002930,-0.345851,0.291853,-0.043776,-0.382512,0.106795,0.176354,0.013280,0.293448,-0.083197,0.012331,0.275088,-0.038010,-0.243896,,,
45,0.750000,0.298271,-0.005542,-0.335048,0.291914,-0.046703,-0.371272,0.106529,0.176438,0.014774,0.292976,-0.083163,0.023665,0.274960,-0.040026,-0.232753,,,
