,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,arm_EE,arm_EE,arm_EE,arm_elbow,arm_elbow,arm_elbow,arm_shoulder,arm_shoulder,arm_shoulder,arm_finger,arm_finger,arm_finger,arm_hand,arm_hand,arm_hand,Marker_128,Marker_128,Marker_128,Marker_129,Marker_129,Marker_129,Marker_133,Marker_133,Marker_133,Marker_134,Marker_134,Marker_134,Marker_135,Marker_135,Marker_135
,,"8392B20CF49E3571480B06D800000000","8392B20CF49E3571480B06D800000000","8392B20CF49E3571480B06D800000000","8392B20CF49E3571480B06D800000003","8392B20CF49E3571480B06D800000003","8392B20CF49E3571480B06D800000003","8392B20CF49E3571480B06D800000004","8392B20CF49E3571480B06D800000004","8392B20CF49E3571480B06D800000004","8392B20CF49E3571480B06D800000001","8392B20CF49E3571480B06D800000001","8392B20CF49E3571480B06D800000001","8392B20CF49E3571480B06D800000002","8392B20CF49E3571480B06D800000002","8392B20CF49E3571480B06D800000002","8392B20CF49E357080","8392B20CF49E357080","8392B20CF49E357080","8392B20CF49E357081","8392B20CF49E357081","8392B20CF49E357081","8392B20CF49E357085","8392B20CF49E357085","8392B20CF49E357085","8392B20CF49E357086","8392B20CF49E357086","8392B20CF49E357086","8392B20CF49E357087","8392B20CF49E357087","8392B20CF49E357087"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
6,0.100000,0.560989,-0.192642,0.052476,0.216588,-0.164384,0.058554,0.200146,0.178212,0.080284,0.594068,-0.249049,0.045898,,,,,,,,,,,,,,,,,,
7,0.116667,0.560903,-0.193483,0.052738,0.216545,-0.164577,0.058645,0.199925,0.178000,0.081243,0.593894,-0.249845,0.045521,,,,,,,,,,,,,,,,,,
8,0.133333,0.560774,-0.194315,0.053041,0.216498,-0.164753,0.058656,0.199678,0.177776,0.082242,0.593644,-0.250653,0.045242,,,,,,,,,,,,,,,,,,
9,0.150000,0.560679,-0.195121,0.053316,0.216436,-0.164882,0.058548,0.199381,0.177578,0.083297,0.593402,-0.251523,0.045106,,,,,,,,,,,,,,,,,,
10,0.166667,0.560638,-0.195985,0.053519,0.216370,-0.164972,0.058413,0.199090,0.177354,0.084296,0.593161,-0.252428,0.045056,,,,,,,,,,,,,,,,,,
11,0.183333,0.560581,-0.196785,0.053566,0.216287,-0.165063,0.058213,0.198833,0.177148,0.085288,0.592937,-0.253301,0.044921,,,,,,,,,,,,,,,,,,
12,0.200000,0.560459,-0.197503,0.053491,0.216119,-0.165205,0.057930,0.198629,0.176922,0.086353,0.592678,-0.254070,0.044712,,,,,,,,,,,,,,,,,,
13,0.216667,0.560232,-0.198073,0.053387,0.215911,-0.165399,0.057599,0.198385,0.176654,0.087272,0.592375,-0.254667,0.044396,,,,,,,,,,,,,,,,,,
14,0.233333,0.559875,-0.198528,0.053235,0.215705,-0.165532,0.057300,0.198138,0.176385,0.088199,0.591963,-0.255087,0.044004,,,,,,,,,,,,,,,,,,
15,0.250000,0.559498,-0.198954,0.053034,0.215485,-0.165582,0.057027,0.197763,0.176219,0.089125,0.591522,-0.255487,0.043427,,,,,,,,,,,,,,,,,,
16,0.266667,0.559073,-0.199356,0.052593,0.215181,-0.165591,0.056755,0.197380,0.176073,0.090048,0.591030,-0.255871,0.042738,,,,,,,,,,,,,,,,,,
17,0.283333,0.558590,-0.199654,0.051966,0.214695,-0.165603,0.056411,0.197075,0.175960,0.090898,0.590490,-0.256173,0.041973,,,,,,,,,,,,,,,,,,
18,0.300000,0.558000,-0.199827,0.051425,0.214186,-0.165624,0.056153,0.196912,0.175849,0.091664,0.589828,-0.256340,0.041234,,,,,,,,,,,,,,,,,,
19,0.316667,0.557308,-0.199962,0.050998,0.213652,-0.165627,0.055949,0.196814,0.175774,0.092435,0.589127,-0.256400,0.040428,,,,,,,,,,,,,,,,,,
20,0.333333,0.556577,-0.200119,0.050565,0.213168,-0.165648,0.055852,0.196699,0.175686,0.093077,0.588397,-0.256488,0.039643,,,,,,,,,,,,,,,,,,
21,0.350000,0.555866,-0.200369,0.050129,0.212688,-0.165743,0.055807,0.196557,0.175584,0.093681,0.587695,-0.256667,0.038963,,,,,,,,,,,,,,,,,,
22,0.366667,0.555312,-0.200704,0.049619,0.212334,-0.165873,0.055888,0.196424,0.175414,0.094292,0.587087,-0.257022,0.038326,,,,,,,,,,,,,,,,,,
23,0.383333,0.554913,-0.201217,0.049015,0.212009,-0.166039,0.056104,0.196348,0.175220,0.094762,0.586579,-0.257563,0.037806,,,,,,,,,,,,,,,,,,
24,0.400000,0.554581,-0.201796,0.048414,0.211670,-0.166251,0.056396,0.196277,0.174978,0.095243,0.586146,-0.258209,0.037333,,,,,,,,,,,,,,,,,,
25,0.416667,0.554211,-0.202356,0.047900,0.211374,-0.166517,0.056660,0.196262,0.174718,0.095630,0.585723,-0.258853,0.037173,,,,,,,,,,,,,,,,,,
26,0.433333,0.553812,-0.202883,0.047714,0.211102,-0.166838,0.056999,0.196254,0.174477,0.095969,0.585289,-0.259417,0.037194,,,,,,,,,,,,,,,,,,
27,0.450000,0.553335,-0.203378,0.047771,0.210786,-0.167073,0.057304,0.196165,0.174290,0.096366,0.584824,-0.259936,0.037428,,,,,,,,,,,,,,,,,,
28,0.466667,0.552853,-0.203893,0.048062,0.210446,-0.167228,0.057520,0.195949,0.174158,0.096799,0.584335,-0.260444,0.037826,,,,,,,,,,,,,,,,,,
29,0.483333,0.552430,-0.204389,0.048554,0.210033,-0.167311,0.057904,0.195586,0.174064,0.097188,0.583838,-0.260991,0.038352,,,,,,,,,,,,,,,,,,
30,0.500000,0.551964,-0.204802,0.049236,0.209547,-0.167413,0.058303,0.195038,0.174004,0.097600,0.583319,-0.261443,0.039030,,,,,,,,,,,,,,,,,,
31,0.516667,0.551343,-0.204994,0.050071,0.208968,-0.167477,0.058908,0.194491,0.173919,0.097949,0.582707,-0.261612,0.039890,,,,,,,,,,,,,,,,,,
32,0.533333,0.550501,-0.204926,0.051252,0.208349,-0.167679,0.059673,0.193912,0.173795,0.098325,0.581995,-0.261483,0.041077,,,,,,,,,,,,,,,,,,
33,0.550000,0.549509,-0.204692,0.052868,0.207655,-0.168046,0.060633,0.193400,0.173551,0.098579,0.581251,-0.261111,0.042720,,,,,,,,,,,,,,,,,,
34,0.566667,0.548505,-0.204383,0.055127,0.206865,-0.168470,0.061928,0.193005,0.173216,0.098884,0.580485,-0.260642,0.044858,,,,,,,,,,,,,,,,,,
35,0.583333,0.547444,-0.204070,0.057883,0.206083,-0.168919,0.063709,0.192745,0.172806,0.099215,0.579660,-0.260193,0.047660,,,,,,,,,,,,,,,,,,
36,0.600000,0.546280,-0.203790,0.061535,0.205353,-0.169367,0.066048,0.192546,0.172368,0.099556,0.578757,-0.259772,0.051312,,,,,,,,,,,,,,,,,,
37,0.616667,0.545085,-0.203706,0.066121,0.204644,-0.169730,0.068862,0.192335,0.172047,0.099918,0.577778,-0.259592,0.055978,,,,,,,,,,,,,,,,,,
38,0.633333,0.543971,-0.203829,0.071620,0.203987,-0.170017,0.072124,0.192122,0.171903,0.100242,0.576777,-0.259637,0.061541,,,,,,,,,,,,,,,,,,
39,0.650000,0.542814,-0.204105,0.077860,0.203348,-0.170221,0.075719,0.191827,0.171855,0.100553,0.575719,-0.259916,0.068020,,,,,,,,,,,,,,,,,,
40,0.666667,0.541704,-0.204541,0.084826,0.202656,-0.170244,0.079617,0.191453,0.171997,0.100808,0.574554,-0.260392,0.075154,,,,,,,,,,,,,,,,,,
41,0.683333,0.540556,-0.205030,0.092269,0.201952,-0.169947,0.083838,0.191032,0.172331,0.101079,0.573258,-0.261032,0.082986,,,,,,,,,,,,,,,,,,
42,0.700000,0.539252,-0.205554,0.100178,0.201200,-0.169533,0.088285,0.190638,0.172782,0.101370,0.571507,-0.261771,0.091278,,,,,,,,,,,,,,,,,,
43,0.716667,0.537806,-0.206032,0.108650,0.200273,-0.169119,0.092855,0.190260,0.173216,0.101543,0.570229,-0.262352,0.100247,,,,,,,,,,,,,,,,,,
44,0.733333,0.536177,-0.206485,0.117602,0.199304,-0.168772,0.097527,0.189923,0.173592,0.101762,0.568494,-0.262943,0.109688,,,,,,,,,,,,,,,,,,
45,0.750000,0.534523,-0.207038,0.127068,0.198159,-0.168384,0.102413,0.189490,0.173920,0.102085,0.566634,-0.263594,0.119711,,,,,,,,,,,,,,,,,,
46,0.766667,0.532770,-0.207659,0.136922,0.196892,-0.168034,0.107454,0.189106,0.174185,0.102418,0.564677,-0.264448,0.130237,,,,,,,,,,,,,,,,,,
47,0.783333,0.530903,-0.208294,0.146986,0.195457,-0.167694,0.112672,0.188789,0.174360,0.102854,0.562505,-0.265286,0.141175,,,,,,,,,,,,,,,,,,
48,0.800000,0.528744,-0.208809,0.157338,0.193900,-0.167344,0.118084,0.188468,0.174438,0.103272,0.560175,-0.265967,0.152535,,,,,,,,,,,,,,,,,,
49,0.816667,0.526478,-0.209293,0.167898,0.192277,-0.166884,0.123918,0.188103,0.174416,0.103741,0.557456,-0.266696,0.163913,,,,,,,,,,,,,,,,,,
50,0.833333,0.524211,-0.209790,0.178460,0.190630,-0.166399,0.129924,0.187606,0.174326,0.104333,0.555083,-0.267338,0.175614,,,,,,,,,,,,,,,,,,
51,0.850000,0.521839,-0.210257,0.188990,0.188916,-0.165852,0.136073,0.187014,0.174184,0.105036,0.552295,-0.268074,0.187311,,,,,,,,,,,,,,,,,,
52,0.866667,0.519096,-0.210582,0.199940,0.187133,-0.165258,0.142345,0.186343,0.174004,0.105750,0.549206,-0.268588,0.199304,,,,,,,,,,,,,,,,,,
53,0.883333,0.515872,-0.210739,0.211522,0.185201,-0.164526,0.148596,0.185613,0.173843,0.106496,0.545701,-0.268900,0.211892,,,,,,,,,,,,,,,,,,
54,0.900000,0.512147,-0.210812,0.223778,0.183123,-0.163773,0.154807,0.184737,0.173711,0.107428,0.541690,-0.269100,0.225106,,,,,,,,,,,,,,,,,,
55,0.916667,0.507932,-0.210797,0.236708,0.180786,-0.162833,0.160889,0.183642,0.173636,0.108530,0.537222,-0.269202,0.238794,,,,,,,,,,,,,,,,,,
56,0.933333,0.503309,-0.210772,0.250018,0.178372,-0.161894,0.166893,0.182437,0.173595,0.109808,0.531989,-0.269481,0.253129,,,,,,,,,,,,,,,,,,
57,0.950000,0.498352,-0.210538,0.263918,0.175779,-0.160814,0.172903,0.181165,0.173534,0.111206,0.526858,-0.269380,0.267067,,,,,,,,,,,,,,,,,,
58,0.966667,0.493075,-0.210418,0.277481,0.173080,-0.159707,0.178910,0.179783,0.173480,0.112715,0.521018,-0.269221,0.281254,,,,,,,,,,,,,,,,,,
59,0.983333,0.487311,-0.209984,0.291304,0.170595,-0.158305,0.185434,0.178295,0.173434,0.114335,0.514821,-0.268818,0.295379,,,,,,,,,,,,,,,,,,
60,1.000000,0.481289,-0.209475,0.305042,0.167598,-0.157165,0.191327,0.176704,0.173372,0.116150,0.508372,-0.268355,0.309600,,,,,,,,,,,,,,,,,,
61,1.016667,0.475101,-0.208918,0.318728,0.164526,-0.155906,0.197472,0.175003,0.173284,0.118183,0.501472,-0.267965,0.323939,,,,,,,,,,,,,,,,,,
62,1.033333,0.468738,-0.208269,0.332197,0.161430,-0.154582,0.203769,0.173430,0.173534,0.120636,0.494765,-0.267431,0.337751,,,,,,,,,,,,,,,,,,
63,1.050000,0.462213,-0.207393,0.345333,0.158311,-0.153128,0.210262,0.171317,0.173408,0.123013,0.487944,-0.266613,0.351372,,,,,,,,,,,,,,,,,,
64,1.066667,0.455820,-0.206451,0.358220,0.155375,-0.151600,0.216641,0.169121,0.173179,0.125504,0.481150,-0.265785,0.364939,,,,,,,,,,,,,,,,,,
65,1.083333,0.449811,-0.205426,0.371037,0.152421,-0.150218,0.223314,0.166915,0.172924,0.128147,0.474491,-0.264925,0.378372,,,,,,,,,,,,,,,,,,
66,1.100000,0.443834,-0.204305,0.383920,0.149518,-0.148769,0.230062,0.164698,0.172714,0.130911,0.467876,-0.263974,0.391728,,,,,,,,,,,,,,,,,,
67,1.116667,0.437775,-0.202797,0.396527,0.146666,-0.147265,0.236762,0.162510,0.172559,0.133785,0.461271,-0.262625,0.404949,,,,,,,,,,,,,,,,,,
68,1.133333,0.431401,-0.200787,0.408722,0.143974,-0.145651,0.243524,0.160404,0.172401,0.136699,0.454537,-0.260604,0.417788,,,,,,,,,,,,,,,,,,
69,1.150000,0.424876,-0.198329,0.420604,0.141594,-0.143881,0.250464,0.158403,0.172275,0.139660,0.447899,-0.258078,0.430201,,,,,,,,,,,,,,,,,,
70,1.166667,0.418760,-0.195756,0.431916,0.139490,-0.142108,0.257294,0.156555,0.172102,0.142618,0.441513,-0.255488,0.442160,,,,,,,,,,,,,,,,,,
71,1.183333,0.413504,-0.193538,0.443024,0.137538,-0.140327,0.263973,0.154872,0.171937,0.145560,0.435567,-0.253453,0.454104,,,,,,,,,,,,,,,,,,
72,1.200000,0.408904,-0.191804,0.454667,0.135755,-0.138415,0.270637,0.153346,0.171837,0.148505,0.429957,-0.251939,0.466309,,,,,,,,,,,,,,,,,,
73,1.216667,0.404200,-0.190056,0.466383,0.134226,-0.136341,0.277398,0.152049,0.171791,0.151310,0.424434,-0.250282,0.478790,,,,,,,,,,,,,,,,,,
74,1.233333,0.399346,-0.187872,0.478133,0.133063,-0.134124,0.284038,0.150888,0.171754,0.154028,0.418882,-0.248118,0.491344,,,,,,,,,,,,,,,,,,
75,1.250000,0.394212,-0.185049,0.489782,0.132211,-0.132078,0.290273,0.149987,0.171689,0.156632,0.413285,-0.245303,0.503627,,,,,,,,,,,,,,,,,,
76,1.266667,0.389143,-0.181828,0.501128,0.131553,-0.130183,0.296056,0.149262,0.171591,0.159155,0.407984,-0.241988,0.515260,,,,,,,,,,,,,,,,,,
77,1.283333,0.384458,-0.178486,0.511704,0.130997,-0.128450,0.301402,0.148722,0.171509,0.161558,0.403098,-0.238619,0.526167,,,,,,,,,,,,,,,,,,
78,1.300000,0.380273,-0.175056,0.521246,0.130487,-0.126820,0.306342,0.148406,0.171414,0.163766,0.398931,-0.234948,0.535949,,,,,,,,,,,,,,,,,,
79,1.316667,0.376471,-0.171469,0.529719,0.130171,-0.125377,0.310739,0.148250,0.171321,0.165783,0.395082,-0.231174,0.545242,,,,,,,,,,,,,,,,,,
80,1.333333,0.373110,-0.167803,0.537281,0.129998,-0.124187,0.314507,0.148237,0.171213,0.167591,0.391770,-0.227251,0.553586,,,,,,,,,,,,,,,,,,
81,1.350000,0.370380,-0.164363,0.544016,0.129943,-0.123308,0.317702,0.148319,0.171066,0.169212,0.389167,-0.223627,0.560812,,,,,,,,,,,,,,,,,,
82,1.366667,0.368717,-0.161467,0.549577,0.130025,-0.122705,0.320313,0.148491,0.170897,0.170634,0.387485,-0.220588,0.566751,,,,,,,,,,,,,,,,,,
83,1.383333,0.368104,-0.159265,0.553574,0.130243,-0.122310,0.322412,0.148791,0.170752,0.171850,0.386877,-0.218280,0.571253,,,,,,,,,,,,,,,,,,
84,1.400000,0.368450,-0.157583,0.556179,0.130719,-0.122072,0.323935,0.149029,0.170766,0.172882,0.387173,-0.216559,0.573979,,,,,,,,,,,,,,,,,,
85,1.416667,0.369268,-0.156168,0.557042,0.131448,-0.122027,0.324686,0.149242,0.170971,0.173716,0.388321,-0.215017,0.574905,,,,,,,,,,,,,,,,,,
86,1.433333,0.370563,-0.154988,0.556366,0.132388,-0.122252,0.324506,0.149367,0.171386,0.174354,0.390142,-0.213727,0.574172,,,,,,,,,,,,,,,,,,
87,1.450000,0.372309,-0.154236,0.554494,0.133478,-0.122672,0.323492,0.149432,0.171931,0.174696,0.392520,-0.212847,0.572001,,,,,,,,,,,,,,,,,,
88,1.466667,0.374907,-0.154138,0.551536,0.134713,-0.123248,0.321867,0.149507,0.172453,0.174721,0.395703,-0.212658,0.568440,,,,,,,,,,,,,,,,,,
89,1.483333,0.378356,-0.154905,0.547103,0.136207,-0.124013,0.319821,0.149634,0.172874,0.174461,0.399727,-0.213375,0.563485,,,,,,,,,,,,,,,,,,
90,1.500000,0.382784,-0.156444,0.541403,0.137876,-0.124836,0.317345,0.149790,0.173240,0.173974,0.404395,-0.214871,0.557431,,,,,,,,,,,,,,,,,,
91,1.516667,0.387751,-0.158414,0.534650,0.139715,-0.125811,0.314381,0.149964,0.173623,0.173298,0.409607,-0.216900,0.550365,,,,,,,,,,,,,,,,,,
92,1.533333,0.392948,-0.160533,0.527339,0.141697,-0.126928,0.310838,0.150184,0.174024,0.172409,0.415074,-0.219024,0.542546,,,,,,,,,,,,,,,,,,
93,1.550000,0.398155,-0.162699,0.519440,0.143901,-0.128220,0.306752,0.150471,0.174402,0.171336,0.420816,-0.221138,0.534009,,,,,,,,,,,,,,,,,,
94,1.566667,0.403477,-0.164941,0.510984,0.146385,-0.129673,0.302109,0.150733,0.174785,0.170182,0.426601,-0.223380,0.524889,,,,,,,,,,,,,,,,,,
95,1.583333,0.408980,-0.167356,0.502076,0.148973,-0.131234,0.296932,0.150847,0.175208,0.168958,0.432623,-0.225744,0.515257,,,,,,,,,,,,,,,,,,
96,1.600000,0.414671,-0.169927,0.492629,0.151709,-0.132889,0.291315,0.150900,0.175619,0.167662,0.438858,-0.228262,0.505024,,,,,,,,,,,,,,,,,,
97,1.616667,0.420690,-0.172651,0.482513,0.154599,-0.134555,0.285398,0.150984,0.175986,0.166279,0.445383,-0.230888,0.494219,,,,,,,,,,,,,,,,,,
98,1.633333,0.426831,-0.175396,0.471994,0.157585,-0.136269,0.279173,0.151098,0.176350,0.164839,0.451980,-0.233557,0.483090,,,,,,,,,,,,,,,,,,
99,1.650000,0.432819,-0.177986,0.461435,0.160426,-0.137883,0.272555,0.151223,0.176823,0.163392,0.458492,-0.236044,0.471791,,,,,,,,,,,,,,,,,,
100,1.666667,0.438444,-0.180281,0.450662,0.163496,-0.139667,0.265626,0.151378,0.177317,0.161927,0.464821,-0.238249,0.460650,,,,,,,,,,,,,,,,,,
101,1.683333,0.443826,-0.182238,0.439487,0.166646,-0.141519,0.258087,0.151512,0.177792,0.160462,0.470944,-0.239943,0.448633,,,,,,,,,,,,,,,,,,
102,1.700000,0.449177,-0.184005,0.427803,0.169646,-0.143268,0.250248,0.151667,0.178217,0.159046,0.477132,-0.241432,0.436134,,,,,,,,,,,,,,,,,,
103,1.716667,0.454747,-0.185742,0.415400,0.172603,-0.144917,0.242316,0.151832,0.178537,0.157562,0.483447,-0.242914,0.422983,,,,,,,,,,,,,,,,,,
104,1.733333,0.460793,-0.187464,0.402180,0.175624,-0.146433,0.234373,0.152059,0.178773,0.156080,0.490117,-0.244440,0.408933,,,,,,,,,,,,,,,,,,
105,1.750000,0.467108,-0.189107,0.388434,0.178674,-0.148082,0.226524,0.152394,0.178967,0.154637,0.496996,-0.245855,0.394348,,,,,,,,,,,,,,,,,,
106,1.766667,0.473202,-0.190510,0.374467,0.181448,-0.149550,0.218490,0.152926,0.179107,0.153202,0.503787,-0.247042,0.379453,,,,,,,,,,,,,,,,,,
107,1.783333,0.479124,-0.191405,0.360439,0.184100,-0.151099,0.210325,0.153703,0.179169,0.151717,0.510462,-0.247516,0.364098,,,,,,,,,,,,,,,,,,
108,1.800000,0.484763,-0.191798,0.346202,0.186568,-0.152778,0.202025,0.154729,0.179082,0.150172,0.516796,-0.247589,0.348842,,,,,,,,,,,,,,,,,,
109,1.816667,0.490240,-0.191916,0.331707,0.188736,-0.154386,0.193838,0.155929,0.178871,0.148612,0.523026,-0.247408,0.333305,,,,,,,,,,,,,,,,,,
110,1.833333,0.495686,-0.191838,0.316530,0.190503,-0.156461,0.185454,0.157362,0.178515,0.147006,0.529057,-0.246976,0.316885,,,,,,,,,,,,,,,,,,
111,1.850000,0.500965,-0.191611,0.300579,0.192464,-0.158051,0.176922,0.158833,0.178134,0.145292,0.535006,-0.246355,0.299787,,,,,,,,,,,,,,,,,,
112,1.866667,0.506076,-0.191267,0.284274,0.194499,-0.159387,0.168796,0.160273,0.177745,0.143546,0.540620,-0.245671,0.282258,,,,,,,,,,,,,,,,,,
113,1.883333,0.511026,-0.191141,0.268273,0.196122,-0.160670,0.160709,0.161673,0.176749,0.141459,0.545982,-0.245213,0.264781,,,,,,,,,,,,,,,,,,
114,1.900000,0.515925,-0.191203,0.251674,0.197798,-0.161921,0.152646,0.163298,0.176594,0.139962,0.551110,-0.245083,0.247648,,,,,,,,,,,,,,,,,,
115,1.916667,0.520720,-0.191439,0.235950,0.199558,-0.163160,0.144607,0.164955,0.175792,0.138271,0.555920,-0.245244,0.231001,,,,,,,,,,,,,,,,,,
116,1.933333,0.525177,-0.191735,0.220478,0.201196,-0.164561,0.136532,0.166740,0.174798,0.136591,0.560369,-0.245489,0.214561,,,,,,,,,,,,,,,,,,
117,1.950000,0.529002,-0.191905,0.204945,0.202718,-0.166041,0.128367,0.168690,0.173598,0.134921,0.564313,-0.245469,0.198097,0.474266,-0.325355,0.201867,,,,,,,,,,,,,,,
118,1.966667,0.532227,-0.191772,0.189004,0.204106,-0.167554,0.120063,0.171358,0.172229,0.133569,0.567733,-0.245080,0.181308,0.478265,-0.325590,0.185554,,,,,,,,,,,,,,,
119,1.983333,0.535179,-0.191605,0.172823,0.205169,-0.169122,0.111747,0.172801,0.169995,0.130922,0.570807,-0.244744,0.164384,0.482101,-0.325884,0.169302,,,,,,,,,,,,,,,
120,2.000000,0.538059,-0.191662,0.156788,0.206019,-0.170853,0.103622,0.175629,0.168860,0.130364,0.573694,-0.244713,0.147750,0.485572,-0.326286,0.153190,,,,,,,,,,,,,,,
121,2.016667,0.540837,-0.192094,0.141263,0.206715,-0.172718,0.095569,0.177850,0.166820,0.128770,0.576337,-0.245093,0.131532,0.488611,-0.326784,0.137243,,,,,,,,,,,,,,,
122,2.033333,0.543222,-0.192614,0.126042,0.207347,-0.174725,0.087462,0.180127,0.164595,0.127169,0.578588,-0.245654,0.115608,0.491154,-0.327366,0.121485,,,,,,,,,,,,,,,
123,2.050000,0.545034,-0.193241,0.111105,0.207816,-0.176826,0.079278,0.182437,0.162211,0.125579,0.580318,-0.246169,0.099915,0.493135,-0.328019,0.105942,,,,,,,,,,,,,,,
124,2.066667,0.546373,-0.193882,0.096444,0.208244,-0.178912,0.071341,0.183521,0.158760,0.121478,0.581572,-0.246672,0.084417,0.494490,-0.328731,0.090639,,,,,,,,,,,,,,,
125,2.083333,0.547403,-0.194668,0.081902,0.208471,-0.180986,0.063616,0.185999,0.156102,0.119260,0.582466,-0.247350,0.069007,0.495509,-0.329469,0.075465,,,,,,,,,,,,,,,
126,2.100000,0.548486,-0.195577,0.067227,0.208546,-0.182852,0.056302,0.188076,0.153857,0.117528,0.583137,-0.248378,0.053727,,,,,,,,,,,,,,,,,,
127,2.116667,0.549741,-0.196706,0.052259,0.208445,-0.184507,0.049370,0.189911,0.151703,0.115505,0.583720,-0.249888,0.038410,,,,,,,,,,,,,,,,,,
128,2.133333,0.550920,-0.197950,0.037162,0.208423,-0.185841,0.043106,0.191888,0.149638,0.113368,0.584084,-0.251688,0.023323,,,,,,,,,,,,,,,,,,
129,2.150000,0.551760,-0.199358,0.022368,0.208467,-0.187001,0.037575,0.193744,0.147849,0.111336,0.584114,-0.253593,0.008514,,,,,,,,,,,,,,,,,,
130,2.166667,0.552281,-0.201017,0.008420,0.208560,-0.187874,0.032668,0.195406,0.146380,0.109428,0.583818,-0.255727,-0.005514,,,,,,,,,,,,,,,,,,
131,2.183333,0.552625,-0.203085,-0.004126,0.208720,-0.188547,0.028395,0.196919,0.145228,0.107569,0.583279,-0.258209,-0.018456,,,,,,,,,,,,,,,,,,
132,2.200000,0.552873,-0.205484,-0.015393,0.208859,-0.189071,0.024684,0.198258,0.144384,0.105748,0.582517,-0.261068,-0.029876,,,,,,,,,,,,,,,,,,
133,2.216667,0.553001,-0.208066,-0.025265,0.208993,-0.189379,0.021696,0.199425,0.143738,0.104031,0.581633,-0.264173,-0.039669,,,,,,,,,,,,,,,,,,
134,2.233333,0.552999,-0.210731,-0.033346,0.209122,-0.189566,0.019455,0.200401,0.143337,0.102482,0.580690,-0.267336,-0.047681,,,,,,,,,,,,,,,,,,
