Format Version,1.2,Take Name,dir_top_or_rnd_dx_circ,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2025-03-27 02.38.03.028 PM,Total Frames,2807,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,arm_shoulder,arm_shoulder,arm_shoulder,arm_hand,arm_hand,arm_hand,arm_finger,arm_finger,arm_finger,arm_elbow,arm_elbow,arm_elbow,arm_EE,arm_EE,arm_EE
,,"8392B20CF49E3571480B06D800000004","8392B20CF49E3571480B06D800000004","8392B20CF49E3571480B06D800000004","8392B20CF49E3571480B06D800000002","8392B20CF49E3571480B06D800000002","8392B20CF49E3571480B06D800000002","8392B20CF49E3571480B06D800000001","8392B20CF49E3571480B06D800000001","8392B20CF49E3571480B06D800000001","8392B20CF49E3571480B06D800000003","8392B20CF49E3571480B06D800000003","8392B20CF49E3571480B06D800000003","8392B20CF49E3571480B06D800000000","8392B20CF49E3571480B06D800000000","8392B20CF49E3571480B06D800000000"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,0.169047,0.191535,-0.013677,0.383790,-0.132957,-0.129015,0.404225,-0.056216,-0.205073,0.200516,-0.105236,0.133294,0.385378,0.000227,-0.182724
1,0.016667,0.174966,0.190661,-0.011339,0.387405,-0.134829,-0.128566,0.407725,-0.057828,-0.204549,0.205733,-0.106612,0.134853,0.388846,-0.001128,-0.181647
2,0.033333,0.180742,0.190202,-0.009150,0.390966,-0.136766,-0.127609,0.411329,-0.059874,-0.203724,0.210574,-0.107472,0.136622,0.392590,-0.002721,-0.180366
3,0.050000,0.186293,0.190205,-0.007032,0.394436,-0.138773,-0.126079,0.415047,-0.062247,-0.202575,0.214977,-0.107812,0.138580,0.396318,-0.004601,-0.179057
4,0.066667,0.191621,0.190443,-0.004912,0.397753,-0.140762,-0.124105,0.418836,-0.064967,-0.201062,0.219092,-0.107736,0.140754,0.400052,-0.006700,-0.177719
5,0.083333,0.196785,0.190723,-0.002802,0.400865,-0.142663,-0.121662,0.422744,-0.067783,-0.199123,0.222989,-0.107489,0.143185,0.403627,-0.008865,-0.176246
6,0.100000,0.201648,0.190833,-0.000652,0.403867,-0.144405,-0.119025,0.426496,-0.070459,-0.196965,0.226782,-0.107259,0.145895,0.406985,-0.010922,-0.174562
7,0.116667,0.206251,0.190730,0.001599,0.406846,-0.145866,-0.116189,0.429960,-0.072813,-0.194632,0.230496,-0.107126,0.148832,0.410013,-0.012734,-0.172626
8,0.133333,0.210450,0.190417,0.003964,0.409945,-0.147149,-0.113239,0.433137,-0.074848,-0.192280,0.234061,-0.107107,0.151920,0.412433,-0.014270,-0.170447
9,0.150000,0.214301,0.189965,0.006441,0.413092,-0.148254,-0.110170,0.436248,-0.076970,-0.189977,0.237447,-0.107183,0.155117,0.414303,-0.015634,-0.168120
10,0.166667,0.217719,0.189466,0.009021,0.416077,-0.149300,-0.106992,0.439271,-0.079188,-0.187681,0.240580,-0.107314,0.158352,0.415965,-0.017032,-0.165676
11,0.183333,0.220733,0.189046,0.011631,0.418740,-0.150456,-0.103782,0.441988,-0.081338,-0.185224,0.243361,-0.107382,0.161560,0.417693,-0.018530,-0.163130
12,0.200000,0.223323,0.188708,0.014184,0.421071,-0.151661,-0.100513,0.444128,-0.083134,-0.182427,0.245745,-0.107348,0.164782,0.419539,-0.020059,-0.160515
13,0.216667,0.225483,0.188480,0.016745,0.423020,-0.152940,-0.097286,0.445286,-0.084138,-0.179198,0.247685,-0.107235,0.167902,0.421246,-0.021688,-0.157988
14,0.233333,0.227260,0.188338,0.019229,0.424553,-0.154121,-0.094069,0.445946,-0.085193,-0.176102,0.249139,-0.107045,0.170969,0.422583,-0.023478,-0.155783
15,0.250000,0.228693,0.188172,0.021523,0.425696,-0.155172,-0.090936,0.446106,-0.086301,-0.173383,0.250059,-0.106870,0.173972,0.423100,-0.025338,-0.153855
16,0.266667,0.229742,0.187987,0.023755,0.426344,-0.156152,-0.087985,0.445750,-0.087186,-0.170694,0.250451,-0.106714,0.176945,0.422618,-0.026989,-0.151745
17,0.283333,0.230469,0.187732,0.025855,0.426318,-0.157105,-0.085372,0.444943,-0.087825,-0.168232,0.250322,-0.106665,0.179796,0.421696,-0.028217,-0.149350
18,0.300000,0.230906,0.187395,0.027870,0.425607,-0.157942,-0.083169,0.443537,-0.088270,-0.165936,0.249717,-0.106748,0.182466,0.420455,-0.029067,-0.146842
19,0.316667,0.231093,0.187022,0.029782,0.424257,-0.158626,-0.081291,0.441342,-0.088537,-0.164119,0.248642,-0.106961,0.184892,0.418410,-0.029730,-0.144720
20,0.333333,0.231020,0.186658,0.031589,0.422406,-0.158983,-0.079904,0.438082,-0.088645,-0.163171,0.247206,-0.107295,0.187046,0.415330,-0.030318,-0.143332
