Format Version,1.2,Take Name,dir_left_or_bottom_dx_lin,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2025-03-26 10.25.35.023 AM,Total Frames,1734,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,arm_shoulder,arm_shoulder,arm_shoulder,arm_hand,arm_hand,arm_hand,arm_elbow,arm_elbow,arm_elbow,arm_EE,arm_EE,arm_EE,arm_finger,arm_finger,arm_finger,Marker_119,Marker_119,Marker_119,Marker_125,Marker_125,Marker_125,Marker_123,Marker_123,Marker_123,Marker_129,Marker_129,Marker_129
,,"8392B20CF49E3571480B06D800000004","8392B20CF49E3571480B06D800000004","8392B20CF49E3571480B06D800000004","8392B20CF49E3571480B06D800000002","8392B20CF49E3571480B06D800000002","8392B20CF49E3571480B06D800000002","8392B20CF49E3571480B06D800000003","8392B20CF49E3571480B06D800000003","8392B20CF49E3571480B06D800000003","8392B20CF49E3571480B06D800000000","8392B20CF49E3571480B06D800000000","8392B20CF49E3571480B06D800000000","8392B20CF49E3571480B06D800000001","8392B20CF49E3571480B06D800000001","8392B20CF49E3571480B06D800000001","8392B20CF49E357077","8392B20CF49E357077","8392B20CF49E357077","8392B20CF49E35707D","8392B20CF49E35707D","8392B20CF49E35707D","8392B20CF49E35707B","8392B20CF49E35707B","8392B20CF49E35707B","8392B20CF49E357081","8392B20CF49E357081","8392B20CF49E357081"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
58,0.966667,0.221726,0.184667,-0.071773,0.326781,-0.202419,-0.499890,0.272780,-0.075134,-0.243334,0.280977,-0.202602,-0.637484,0.290723,-0.247410,-0.598213,,,,,,,,,,,,
59,0.983333,0.221774,0.184400,-0.070615,0.327200,-0.204723,-0.496211,0.274175,-0.077520,-0.239368,0.280466,-0.205336,-0.633398,0.290754,-0.249991,-0.594213,,,,,,,,,,,,
60,1.000000,0.221487,0.184328,-0.068839,0.328001,-0.207158,-0.491129,0.275655,-0.079972,-0.234133,0.280504,-0.208392,-0.627928,0.291337,-0.252901,-0.588834,,,,,,,,,,,,
61,1.016667,0.221166,0.184374,-0.066575,0.329176,-0.210003,-0.484879,0.277373,-0.082580,-0.227839,0.281170,-0.211606,-0.621471,0.292528,-0.256022,-0.582536,,,,,,,,,,,,
62,1.033333,0.220868,0.184487,-0.063956,0.330667,-0.213166,-0.477706,0.279299,-0.085406,-0.220514,0.282434,-0.214743,-0.614077,0.293870,-0.259222,-0.575164,,,,,,,,,,,,
63,1.050000,0.220528,0.184669,-0.061167,0.332512,-0.216382,-0.469670,0.281519,-0.088591,-0.212278,0.284285,-0.217532,-0.605898,0.295879,-0.262195,-0.567248,,,,,,,,,,,,
64,1.066667,0.220305,0.184864,-0.058127,0.334973,-0.219373,-0.460903,0.284026,-0.091864,-0.203169,0.286556,-0.219881,-0.597067,0.298192,-0.264720,-0.558661,,,,,,,,,,,,
65,1.083333,0.220029,0.185071,-0.054959,0.337633,-0.222110,-0.451543,0.286910,-0.095158,-0.193279,0.288926,-0.222142,-0.587546,0.300882,-0.267130,-0.549416,,,,,,,,,,,,
66,1.100000,0.219710,0.185220,-0.051686,0.340634,-0.224796,-0.441535,0.289988,-0.098452,-0.182783,0.291460,-0.224414,-0.577307,0.303944,-0.269584,-0.539548,,,,,,,,,,,,
67,1.116667,0.219330,0.185324,-0.048265,0.343893,-0.227745,-0.430852,0.292996,-0.101526,-0.171784,0.294264,-0.227065,-0.566470,0.307139,-0.272324,-0.528978,,,,,,,,,,,,
68,1.133333,0.218812,0.185445,-0.044870,0.347322,-0.231092,-0.419624,0.295885,-0.104386,-0.160564,0.297576,-0.230134,-0.555113,0.310658,-0.275472,-0.517839,,,,,,,,,,,,
69,1.150000,0.218151,0.185472,-0.041663,0.351132,-0.234792,-0.408008,0.298705,-0.107244,-0.149183,0.301353,-0.233217,-0.543448,0.314285,-0.278731,-0.506266,,,,,,,,,,,,
70,1.166667,0.217528,0.185441,-0.038695,0.355229,-0.238606,-0.396133,0.301516,-0.110162,-0.137435,0.305413,-0.236123,-0.531386,0.318544,-0.281937,-0.494660,,,,,,,,,,,,
71,1.183333,0.217048,0.185371,-0.035786,0.359456,-0.242308,-0.383739,0.304374,-0.113008,-0.125312,0.309712,-0.239184,-0.518901,0.323024,-0.285189,-0.482530,,,,,,,,,,,,
72,1.200000,0.216668,0.185289,-0.032836,0.363731,-0.246000,-0.370904,0.307186,-0.115451,-0.112964,0.313953,-0.242608,-0.505988,0.327491,-0.288760,-0.469813,,,,,,,,,,,,
73,1.216667,0.216359,0.185359,-0.029692,0.367958,-0.249839,-0.357676,0.309773,-0.117412,-0.100539,0.317981,-0.246644,-0.492614,0.331698,-0.292824,-0.456523,,,,,,,,,,,,
74,1.233333,0.215950,0.185458,-0.026735,0.372199,-0.253842,-0.344129,0.312081,-0.119125,-0.087885,0.321824,-0.251112,-0.478875,0.335683,-0.297263,-0.442710,,,,,,,,,,,,
75,1.250000,0.215523,0.185516,-0.024090,0.376386,-0.258166,-0.330265,0.314302,-0.120768,-0.074969,0.325753,-0.255361,-0.464822,0.339305,-0.301644,-0.428557,,,,,,,,,,,,
76,1.266667,0.215297,0.185548,-0.021607,0.380489,-0.262605,-0.316146,0.316425,-0.122237,-0.061850,0.329820,-0.259171,-0.450584,0.342944,-0.305715,-0.414434,,,,,,,,,,,,
77,1.283333,0.215250,0.185660,-0.019045,0.384622,-0.266904,-0.301929,0.318339,-0.123398,-0.048534,0.333464,-0.262566,-0.436135,0.346340,-0.309408,-0.400224,,,,,,,,,,,,
78,1.300000,0.215245,0.185805,-0.016450,0.388726,-0.270951,-0.287566,0.319807,-0.124233,-0.035171,0.336844,-0.265927,-0.421435,0.349702,-0.313057,-0.385755,,,,,,,,,,,,
79,1.316667,0.215207,0.186006,-0.013795,0.392537,-0.274616,-0.272593,0.320806,-0.124751,-0.021838,0.340336,-0.269874,-0.406448,0.353313,-0.316936,-0.370663,,,,,,,,,,,,
80,1.333333,0.215107,0.186209,-0.011100,0.395880,-0.277984,-0.256869,0.321206,-0.125002,-0.008517,0.344379,-0.274328,-0.390987,0.358062,-0.321165,-0.355069,,,,,,,,,,,,
81,1.350000,0.214987,0.186430,-0.008479,0.398780,-0.281292,-0.240635,0.321123,-0.124889,0.004634,0.348646,-0.278997,-0.375305,0.362440,-0.324929,-0.339371,,,,,,,,,,,,
82,1.366667,0.214804,0.186777,-0.005702,0.401251,-0.284783,-0.224319,0.320603,-0.124400,0.017606,0.352461,-0.283463,-0.359330,,,,,,,,,,,,,,,
83,1.383333,0.214535,0.187148,-0.003036,0.403239,-0.288327,-0.208179,0.319722,-0.123619,0.030320,0.355521,-0.287984,-0.343501,,,,,,,,,,,,,,,
84,1.400000,0.214220,0.187433,-0.000588,0.404859,-0.291802,-0.192142,0.318467,-0.122678,0.043037,0.357917,-0.292322,-0.328255,,,,,,,,,,,,,,,
85,1.416667,0.213977,0.187533,0.001749,0.406227,-0.295228,-0.176256,0.316719,-0.121713,0.055694,0.359273,-0.296608,-0.312359,,,,,,,,,,,,,,,
86,1.433333,0.213750,0.187543,0.004098,0.407242,-0.298767,-0.160309,0.314385,-0.120697,0.068238,0.360368,-0.300624,-0.296424,,,,,,,,,,,,,,,
87,1.450000,0.213539,0.187527,0.006304,0.407810,-0.302348,-0.144103,0.311473,-0.119508,0.080520,0.361608,-0.304333,-0.280362,,,,,,,,,,,,,,,
88,1.466667,0.213355,0.187515,0.008377,0.407943,-0.305816,-0.127591,0.308120,-0.118182,0.092672,0.363126,-0.307985,-0.264341,,,,,,,,,,,,,,,
89,1.483333,0.213131,0.187448,0.010112,0.407789,-0.309119,-0.110989,0.304352,-0.116647,0.104560,0.364472,-0.311538,-0.248182,,,,,,,,,,,,,,,
90,1.500000,0.212930,0.187334,0.011766,0.407350,-0.312301,-0.094357,0.300112,-0.114887,0.116071,0.365499,-0.315046,-0.231974,,,,,,,,,,,,,,,
91,1.516667,0.212738,0.187320,0.013598,0.406647,-0.315350,-0.077794,0.295518,-0.112909,0.127246,0.366060,-0.318418,-0.215812,,,,,,,,,,,,,,,
92,1.533333,0.212203,0.187787,0.015882,0.405689,-0.318236,-0.061353,0.290546,-0.110752,0.138027,0.366033,-0.321693,-0.199618,,,,,,,,,,,,,,,
